university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
400,Alfaisal University,2024,731-740,19.0,Not Published,Saudi Arabia,Asia,Saudi Arabia,Private not for Profit,3.9,3.2,10.7,841.0,2703.0,10.7,48,14.8,3.23,Life Sciences & Medicine,3274.0,32%,37.0,260.0,10.8,58:42,58.0,42.0,Undergraduate & Postgraduate,2407.0,1036.0,788.07,9,424.0,39.266333333333336,28.29,30.02,13.2
401,Bournemouth University,2024,731-740,80.0,Not Published,United Kingdom,Europe,Poole,Public,5.7,8.3,17.4,5413.0,31233.0,17.4,193,18.7,4.24,Social Sciences & Management,14260.0,21%,24.0,773.0,19.1,54:46,54.0,46.0,Undergraduate & Postgraduate,10865.0,4740.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
402,University of Siena,2024,731-740,20.0,Not Published,Italy,Europe,Siena,Public,12.5,2.6,33.2,1746.0,304.0,33.2,159,506.0,0.4102564102564102,Life Sciences & Medicine,13115.0,10%,9.0,741.0,18.1,63:37,63.0,37.0,Undergraduate & Postgraduate,6777.0,3703.0,644.77,18,181.0,47.393,35.17,47.49,13.04
403,Budapest University of Technology and Economics,2024,741-750,5.0,Not Published,Hungary,Europe,Budapest,Public,14.3,19.4,8.9,4868.0,673.0,8.9,112,767.0,509.8484848484848,Arts & Humanities,18621.0,13%,15.0,1.32,16.9,32:68,32.0,68.0,Undergraduate & Postgraduate,13765.0,4891.0,969.17,8,779.0,28.8165,22.44,17.56,17.81
404,Instituto Politécnico Nacional,2024,741-750,6.0,Not Published,Mexico,Latin America,Ciudad de México,Public,20.4,40.2,2.1,21852.0,20461.0,2.1,146,14.8,3.29,Engineering & Technology,141583.0,0%,0.0,8.262,13.0,44:56,44.0,56.0,Undergraduate & Postgraduate,100330.0,38904.0,1402.96,3,1741.0,16.540166666666664,21.31,8.96,11.19
405,Jadavpur University,2024,741-750,9.0,Not Published,India,Asia,Kolkata,Public,16.3,5.1,37.9,2219.0,460.0,37.9,211,659.0,0.6406685236768802,Social Sciences & Management,14338.0,0%,0.0,718.0,21.3,32:68,32.0,68.0,Undergraduate & Postgraduate,7022.0,5525.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
406,University of the Punjab,2024,741-750,4.0,Not Published,Pakistan,Asia,Lahore,Public,14.2,52.3,9.8,8191.0,40968.0,9.8,187,23.4,4.76,Natural Sciences,28692.0,1%,1.0,1340.0,22.0,62:38,62.0,38.0,Undergraduate & Postgraduate,19141.0,9538.0,1036.01,6,486.0,33.59258333333333,26.97,32.47,4.69
407,University of the West of England,2024,741-750,83.0,Not Published,United Kingdom,Europe,Bristol,Public,9.2,9.4,10.8,9755.0,24379.0,10.8,144,10.4,3.73,Life Sciences & Medicine,26890.0,25%,29.0,1568.0,15.9,52:48,52.0,48.0,Undergraduate & Postgraduate,19879.0,9801.0,552.13,69,1.0,50.81734057971014,32.09,34.62,32.34
408,Kasetsart University,2024,751-760,5.0,Not Published,Thailand,Asia,Bangkok,Public,24.3,21.8,2.5,27847.0,23467.0,2.5,147,21.0,3.83,Social Sciences & Management,70633.0,1%,1.0,3.489,18.7,61:39,61.0,39.0,Undergraduate & Postgraduate,46288.0,23539.0,1257.07,10,612.0,27.2866,27.35,13.88,3.81
409,Liverpool John Moores University,2024,751-760,47.0,Not Published,United Kingdom,Europe,Liverpool ,Public,9.9,6.8,14.5,6848.0,673.0,14.5,149,885.0,492.31894659839065,Engineering & Technology,23200.0,16%,16.0,1.367,18.1,57:43,57.0,43.0,Undergraduate & Postgraduate,17697.0,6718.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
410,Riga Technical University,2024,751-760,1.0,Not Published,Latvia,Europe,Riga,Public,11.4,28.2,2.9,3752.0,3143.0,2.9,46,9.3,4.8,Engineering & Technology,10830.0,22%,33.0,891.0,31.7,35:65,35.0,65.0,Undergraduate & Postgraduate,6639.0,3833.0,1090.4,2,1081.0,30.578,12.43,12.11,21.79
411,Université du Québec,2024,751-760,30.0,Not Published,Canada,North America,Québec,Public,17.3,11.8,16.3,22005.0,103774.0,16.3,350,18.6,3.84,Arts & Humanities,51748.0,11%,17.0,1.908,18.4,58:42,58.0,42.0,Undergraduate & Postgraduate,36736.0,13606.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
412,University of Zagreb,2024,751-760,1.0,Not Published,Croatia,Europe,Zagreb,Public,16.2,4.7,4.2,8776.0,460.0,4.2,161,296.0,87.46910058946567,Natural Sciences,58474.0,3%,4.0,5.259,14.8,61:39,61.0,39.0,Undergraduate & Postgraduate,40313.0,21733.0,1102.17,3,1096.0,26.878666666666664,12.7,8.53,4.0
413,Wayne State University,2024,751-760,92.0,Not Published,United States,North America,Detroit,Public,7.8,3.2,12.3,4717.0,163.0,12.3,128,266.0,60.39273805113005,Engineering & Technology,22523.0,5%,5.0,2.699,13.0,59:41,59.0,41.0,Undergraduate & Postgraduate,15484.0,5474.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
414,King Khalid University,2024,761-770,8.0,Not Published,Saudi Arabia,Asia,Abha,Public,12.8,5.1,2.2,8914.0,8664.0,2.2,106,16.4,4.53,Life Sciences & Medicine,32078.0,16%,15.0,3.544,8.3,55:45,55.0,45.0,Undergraduate & Postgraduate,18589.0,11243.0,788.07,9,424.0,39.266333333333336,28.29,30.02,13.2
415,Universiti Tenaga Nasional,2024,761-770,14.0,Not Published,Malaysia,Asia,Kajang,Private,7.3,13.8,14.6,512.0,7890.0,14.6,93,21.8,1.34,Arts & Humanities,4300.0,19%,20.0,469.0,9.0,33:67,33.0,67.0,Undergraduate & Postgraduate,3579.0,738.0,795.19,8,685.0,29.5884375,29.39,22.69,21.22
416,Virginia Commonwealth University,2024,761-770,88.0,Not Published,United States,North America,Richmond,Public,6.7,16.5,13.7,20395.0,304.0,13.7,267,330.0,109.70768675568388,Social Sciences & Management,25944.0,3%,4.0,2.771,10.6,65:35,65.0,35.0,Undergraduate & Postgraduate,18103.0,7017.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
417,Sechenov University,2024,771-780,35.0,Not Published,Russia,Europe,Moscow,Public,5.8,4.4,3.4,6010.0,93851.0,3.4,354,35.8,2.56,Life Sciences & Medicine,15885.0,26%,23.0,2.027,8.1,65:35,65.0,35.0,Undergraduate & Postgraduate,17542.0,4364.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
418,Shoolini University of Biotechnology and Management Sciences,2024,771-780,14.0,Not Published,India,Asia,India,Private not for Profit,8.3,12.6,42.4,429.0,14154.0,42.4,122,49.4,1.57,Natural Sciences,3251.0,1%,1.0,274.0,15.3,50:50,50.0,50.0,Undergraduate & Postgraduate,2164.0,1512.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
419,University of Brighton,2024,771-780,61.0,Not Published,United Kingdom,Europe,Brighton and Hove,Public,8.4,7.0,15.8,4418.0,1001.0,15.8,142,1001.0,1.0080563947633434,Natural Sciences,14525.0,22%,23.0,993.0,18.0,61:39,61.0,39.0,Undergraduate & Postgraduate,10651.0,4189.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
420,Syracuse University,2024,781-790,149.0,Not Published,United States,North America,Syracuse,Private,13.6,9.6,13.7,4552.0,541.0,13.7,74,678.0,393.7409024745269,Arts & Humanities,19214.0,21%,21.0,1.374,14.1,54:46,54.0,46.0,Undergraduate & Postgraduate,15043.0,6061.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
421,University of Alaska Fairbanks,2024,781-790,151.0,Not Published,United States,Americas,United States of America,Public,3.1,3.2,13.4,827.0,363.0,13.4,61,819.0,4.16,Natural Sciences,2829.0,6%,6.0,199.0,7.9,56:44,56.0,44.0,Undergraduate & Postgraduate,1686.0,1209.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
422,American University,2024,791-800,83.0,Not Published,United States,North America,Washington D.C.,Private,16.2,22.8,4.1,6364.0,7532.0,4.1,88,13.7,5.19,Life Sciences & Medicine,12771.0,12%,11.0,1.091,12.0,64:36,64.0,36.0,Undergraduate & Postgraduate,10488.0,2828.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
423,Clarkson University,2024,791-800,130.0,Not Published,United States,North America,Potsdam,Private,1.6,2.4,39.0,1602.0,12189.0,39.0,106,24.2,3.73,Arts & Humanities,3871.0,8%,13.0,291.0,15.5,35:65,35.0,65.0,Undergraduate & Postgraduate,2218.0,1328.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
424,Diponegoro University,2024,791-800,8.0,Not Published,Indonesia,Asia,Semarang,Public,17.2,33.9,1.4,9694.0,4873.0,1.4,78,16.2,3.26,Life Sciences & Medicine,35688.0,2%,4.0,2852.0,18.0,66:34,66.0,34.0,Undergraduate & Postgraduate,24539.0,11999.0,1323.15,11,1332.0,21.125681818181818,23.15,10.65,6.33
425,Plekhanov Russian University of Economics,2024,791-800,20.0,Not Published,Russia,Europe,Moscow,Public,12.6,14.3,2.8,5178.0,3747.0,2.8,54,9.4,4.22,Engineering & Technology,12595.0,15%,14.0,1.585,9.1,55:45,55.0,45.0,Undergraduate & Postgraduate,10529.0,3152.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
426,University of Brescia,2024,791-800,37.0,Not Published,Italy,Europe,Brescia,Public,3.9,2.1,50.4,3261.0,898.0,50.4,221,705.0,1.717017208413002,Natural Sciences,14615.0,6%,5.0,523.0,24.2,52:48,52.0,48.0,Undergraduate & Postgraduate,6921.0,3269.0,644.77,18,181.0,47.393,35.17,47.49,13.04
427,University of Engineering & Technology Lahore,2024,791-800,16.0,Not Published,Pakistan,Asia,Lahore,Public,8.9,44.8,5.7,5466.0,18818.0,5.7,138,13.1,4.32,Natural Sciences,12720.0,2%,2.0,1.02,13.4,33:67,33.0,67.0,Undergraduate & Postgraduate,8744.0,5116.0,1036.01,6,486.0,33.59258333333333,26.97,32.47,4.69
428,University of Patras,2024,791-800,5.0,Not Published,Greece,Europe,Patras,Public,12.1,17.7,24.0,13031.0,673.0,24.0,292,545.0,0.7780346820809249,Natural Sciences,31172.0,5%,6.0,865.0,29.4,51:49,51.0,49.0,Undergraduate & Postgraduate,18716.0,9595.0,1152.18,8,521.0,35.509249999999994,26.59,34.58,5.27
429,Auburn University,2024,801-850,147.0,Not Published,United States,North America,Auburn,Public,7.2,8.5,19.0,2080.0,673.0,19.0,143,491.0,446.58261446582617,Social Sciences & Management,27670.0,8%,7.0,1.507,18.2,51:49,51.0,49.0,Undergraduate & Postgraduate,19734.0,8631.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
430,Australian Catholic University,2024,801-850,39.0,Not Published,Australia,Oceania,Melbourne,Public,8.3,10.5,13.5,18986.0,60048.0,13.5,240,15.7,5.21,Arts & Humanities,23843.0,14%,20.0,1.109,38.4,76:24,76.0,24.0,Undergraduate & Postgraduate,16605.0,5999.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
431,Bangladesh University of Engineering and Technology,2024,801-850,2.0,Not Published,Bangladesh,Asia,Dhaka,Public,15.6,34.8,12.0,1499.0,17849.0,12.0,114,26.0,2.34,Arts & Humanities,6237.0,0%,0.0,486.0,13.2,47:53,46.74294801,53.25705199,Undergraduate & Postgraduate,4365.0,1449.0,1222.88,7,855.0,30.61642857142857,19.73,18.03,4.42
432,Clark University,2024,801-850,136.0,Not Published,United States,North America,Worcester,Private,3.0,5.3,18.3,791.0,6701.0,18.3,92,13.0,2.68,Arts & Humanities,3217.0,27%,29.0,276.0,12.2,55:45,55.0,45.0,Undergraduate & Postgraduate,2635.0,988.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
433,De Montfort University,2024,801-850,80.0,Not Published,United Kingdom,Europe,Leicester,Public,5.5,4.8,7.6,8434.0,26902.0,7.6,158,11.6,4.53,Life Sciences & Medicine,23125.0,37%,47.0,1.221,18.5,48:52,48.0,52.0,Undergraduate & Postgraduate,16823.0,6832.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
434,Edinburgh Napier University,2024,801-850,89.0,Not Published,United Kingdom,Europe,Edinburgh,Public,4.9,4.2,10.4,2899.0,15190.0,10.4,115,14.9,4.35,Arts & Humanities,12415.0,34%,21.0,613.0,22.4,55:45,55.0,45.0,Undergraduate & Postgraduate,9887.0,4728.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
435,Immanuel Kant Baltic Federal University,2024,801-850,27.0,Not Published,Russia,Europe,Kaliningrad,Public,8.1,2.3,1.8,1075.0,1576.0,1.8,38,5.4,2.07,Natural Sciences,6857.0,19%,19.0,921.0,17.1,58:42,58.0,42.0,Undergraduate & Postgraduate,4516.0,2195.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
436,Ivane Javakhishvili Tbilisi State University,2024,801-850,1.0,Not Published,Georgia,Asia,Georgia,Public,9.7,2.6,1.2,3876.0,1388.0,1.2,31,6.6,2.79,Arts & Humanities,23278.0,3%,5.0,3.018,30.6,59:41,59.0,41.0,Undergraduate & Postgraduate,19387.0,5590.0,1189.0,2,1515.0,20.7345,15.2,26.0,4.33
437,Jouf University,2024,801-850,15.0,Not Published,Saudi Arabia,Asia,Sakaka,Public,8.8,5.3,1.9,7532.0,42577.0,1.9,191,48.1,5.48,Social Sciences & Management,19006.0,3%,2.0,2.371,9.6,47:53,47.0,53.0,Undergraduate & Postgraduate,8867.0,3111.0,788.07,9,424.0,39.266333333333336,28.29,30.02,13.2
438,Kaunas University of Technology,2024,801-850,2.0,Not Published,Lithuania,Europe,Kaunas,Public,11.3,21.8,6.8,813.0,6299.0,6.8,73,16.3,2.65,Life Sciences & Medicine,7986.0,8%,11.0,719.0,13.3,34:66,34.0,66.0,Undergraduate & Postgraduate,5917.0,1391.0,819.83,2,1259.0,25.48775,18.72,13.46,20.17
439,Louisiana State University,2024,801-850,82.0,Not Published,United States,North America,Baton Rouge,Public,9.7,8.3,16.2,11019.0,108.0,16.2,156,190.0,72.48322147651007,Natural Sciences,31112.0,4%,4.0,1.49,19.4,56:44,56.0,44.0,Undergraduate & Postgraduate,24824.0,8914.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
440,Maynooth University,2024,801-850,10.0,Not Published,Ireland,Europe,Maynooth,Public,10.0,9.2,12.6,2170.0,19459.0,12.6,136,38.8,3.08,Engineering & Technology,11885.0,12%,15.0,686.0,28.5,57:43,57.0,43.0,Undergraduate & Postgraduate,7125.0,5138.0,440.0,7,231.0,47.20792857142857,44.34,40.61,28.35
441,Nagasaki University,2024,801-850,24.0,Not Published,Japan,Asia,Nagasaki City,Public,6.9,2.2,6.2,2258.0,460.0,6.2,70,666.0,353.031465848043,Arts & Humanities,8782.0,5%,5.0,1.303,6.7,39:61,39.0,61.0,Undergraduate & Postgraduate,5605.0,3142.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
442,Nanjing University of Aeronautics and Astronautics,2024,801-850,52.0,Not Published,China (Mainland),Asia,Nanjing,Public,4.7,2.6,47.3,16797.0,673.0,47.3,785,469.0,316.1108501643964,Social Sciences & Management,33883.0,3%,2.0,2.129,15.4,57:43,57.46413392,42.53586608,Undergraduate & Postgraduate,30594.0,5441.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
443,North-West University,2024,801-850,7.0,Not Published,South Africa,Africa,Potchefstroom,Public,7.1,9.1,13.0,9526.0,1001.0,13.0,155,823.0,0.6033755274261603,Natural Sciences,39684.0,3%,2.0,1659.0,25.5,63:37,63.0,37.0,Undergraduate & Postgraduate,31438.0,10346.0,773.03,8,167.0,43.0708125,26.92,35.4,8.78
444,Texas Tech University,2024,801-850,126.0,Not Published,United States,North America,Lubbock,Public,11.0,11.8,15.3,8067.0,363.0,15.3,191,423.0,204.85327313769756,Engineering & Technology,37331.0,6%,8.0,1.772,21.1,50:50,50.0,50.0,Undergraduate & Postgraduate,26476.0,11155.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
445,Universiti Tunku Abdul Rahman,2024,801-850,22.0,Not Published,Malaysia,Asia,Sungai Long,Private,12.9,36.4,5.1,5422.0,18175.0,5.1,104,16.4,3.34,Arts & Humanities,19080.0,9%,13.0,1.124,17.2,52:48,52.0,48.0,Undergraduate & Postgraduate,8423.0,7307.0,795.19,8,685.0,29.5884375,29.39,22.69,21.22
446,University of Alicante,2024,801-850,27.0,Not Published,Spain,Europe,Alicante,Public,13.4,6.2,8.0,1706.0,673.0,8.0,270,700.0,366.1588683351469,Social Sciences & Management,22767.0,10%,9.0,1.838,14.5,59:41,59.0,41.0,Undergraduate & Postgraduate,12709.0,9132.0,906.25,9,313.0,39.44405555555555,32.27,29.18,17.1
447,University of Calcutta,2024,801-850,17.0,Not Published,India,Asia,Kolkata,Public,15.7,4.3,20.3,8457.0,1001.0,20.3,172,798.0,1.294954721862872,Engineering & Technology,17879.0,0%,23.56678605,773.0,14.2,56:44,55.59144259,44.40855741,Undergraduate & Postgraduate,16396.0,7069.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
448,University of Latvia,2024,801-850,2.0,Not Published,Latvia,Europe,Riga,Public,12.5,17.8,6.1,5140.0,8951.0,6.1,113,12.4,2.8,Life Sciences & Medicine,12125.0,7%,9.0,570.0,30.2,67:33,67.0,33.0,Undergraduate & Postgraduate,8056.0,3578.0,1090.4,2,1081.0,30.578,12.43,12.11,21.79
449,University of Salerno,2024,801-850,28.0,Not Published,Italy,Europe,Fisciano,Public,7.9,2.1,31.9,10806.0,541.0,31.9,220,610.0,0.4608177172061329,Natural Sciences,26142.0,2%,4.0,1174.0,26.5,57:43,57.0,43.0,Undergraduate & Postgraduate,13798.0,6708.0,644.77,18,181.0,47.393,35.17,47.49,13.04
450,University of Santo Tomas,2024,801-850,4.0,Not Published,Philippines,Asia,Manila,Private,11.5,33.5,1.3,4324.0,4825.0,1.3,62,11.0,1.58,Arts & Humanities,31813.0,7%,6.0,1990.0,13.3,58:42,58.0,42.0,Undergraduate & Postgraduate,24863.0,17390.0,1052.0,4,1050.0,25.6985,27.65,8.13,6.39
451,Verona University,2024,801-850,60.0,Not Published,Italy,Europe,Verona,Public,8.7,2.9,40.0,7242.0,82917.0,40.0,262,31.6,3.43,Social Sciences & Management,20968.0,4%,5.0,904.0,26.0,64:36,64.0,36.0,Undergraduate & Postgraduate,16767.0,5042.0,644.77,18,181.0,47.393,35.17,47.49,13.04
452,Vytautas Magnus University,2024,801-850,2.0,Not Published,Lithuania,Europe,Kaunas,Public,11.0,20.6,2.1,1785.0,2430.0,2.1,44,9.5,2.97,Natural Sciences,8210.0,15%,19.0,686.0,11.2,71:29,71.0,29.0,Undergraduate & Postgraduate,6070.0,2311.0,819.83,2,1259.0,25.48775,18.72,13.46,20.17
453,Yokohama City University,2024,801-850,19.0,Not Published,Japan,Asia,Yokohama City,Public,3.3,2.6,10.3,530.0,541.0,10.3,55,790.0,0.608548931383577,Life Sciences & Medicine,5144.0,3%,3.0,889.0,6.0,55:45,55.0,45.0,Undergraduate & Postgraduate,3533.0,1609.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
454,Chonnam National University,2024,851-900,12.0,Not Published,South Korea,Asia,Gwangju,Public,11.7,5.0,14.3,3984.0,405.0,14.3,140,317.0,172.92912040990606,Social Sciences & Management,22051.0,7%,8.0,2.342,17.7,51:49,51.0,49.0,Undergraduate & Postgraduate,12666.0,4048.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
455,Chungnam National University,2024,851-900,18.0,Not Published,South Korea,Asia,Daejeon,Public,11.7,8.0,10.6,5774.0,1001.0,10.6,163,403.0,506.3227111785533,Arts & Humanities,20334.0,4%,3.0,1.977,19.8,47:53,47.0,53.0,Undergraduate & Postgraduate,13538.0,7254.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
456,CY Cergy Paris University,2024,851-900,42.0,Not Published,France,Europe,France,Public,3.4,2.7,6.5,1324.0,7944.0,6.5,104,6.3,1.14,Arts & Humanities,16082.0,26%,27.0,790.0,19.5,50:50,50.0,50.0,Undergraduate & Postgraduate,9921.0,6753.0,858.67,9,58.0,54.703833333333336,33.89,35.92,20.8
457,Gdańsk University of Technology,2024,851-900,13.0,Not Published,Poland,Europe,Gdańsk,Public,9.2,14.4,11.8,4411.0,31177.0,11.8,169,29.5,3.85,Engineering & Technology,13903.0,5%,7.0,1.187,17.9,39:61,39.0,61.0,Undergraduate & Postgraduate,11063.0,3621.0,1260.32,8,614.0,28.03875,23.47,21.97,11.88
458,Georgia State University,2024,851-900,132.0,Not Published,United States,North America,Atlanta,Public,11.7,13.6,20.3,8318.0,405.0,20.3,256,554.0,316.1592505854801,Arts & Humanities,30821.0,7%,9.0,1.281,15.7,60:40,60.0,40.0,Undergraduate & Postgraduate,23514.0,8778.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
459,Kanazawa University,2024,851-900,17.0,Not Published,Japan,Asia,Kanazawa,Public,9.3,4.4,12.1,4697.0,673.0,12.1,184,533.0,543.1799838579499,Arts & Humanities,10271.0,6%,6.0,1.239,9.9,36:64,36.0,64.0,Undergraduate & Postgraduate,6808.0,3408.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
460,King Faisal University,2024,851-900,12.0,Not Published,Saudi Arabia,Asia,Hofuf,Public,15.0,8.6,2.4,10179.0,9039.0,2.4,95,15.8,4.97,Social Sciences & Management,29628.0,2%,6.0,2.1,14.5,65:35,65.0,35.0,Undergraduate & Postgraduate,14281.0,8085.0,788.07,9,424.0,39.266333333333336,28.29,30.02,13.2
461,Kuwait University,2024,851-900,2.0,Not Published,Kuwait,Asia,Kuwait City,Public,13.6,8.3,2.2,2357.0,7325.0,2.2,61,13.2,1.64,Life Sciences & Medicine,34147.0,13%,13.0,1693.0,14.7,73:27,73.0,27.0,Undergraduate & Postgraduate,21414.0,8529.0,758.0,1,1055.0,31.4095,20.9,8.33,18.36
462,London South Bank University,2024,851-900,91.0,Not Published,United Kingdom,Europe,London,Public,3.5,2.9,5.6,2407.0,4301.0,5.6,71,6.7,3.6,Life Sciences & Medicine,14510.0,37%,40.0,814.0,17.5,55:45,55.0,45.0,Undergraduate & Postgraduate,9879.0,4546.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
463,National Research Saratov State University,2024,851-900,29.0,Not Published,Russia,Europe,Saratov,Public,5.2,2.5,1.7,3611.0,992.0,1.7,36,3.7,5.09,Life Sciences & Medicine,9664.0,11%,29.94977161,1.718,9.3,43:57,43.02124138,56.97875862,Undergraduate & Postgraduate,9753.0,2762.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
464,Niigata University,2024,851-900,22.0,Not Published,Japan,Asia,Niigata City,Public,4.9,3.3,4.6,1908.0,673.0,4.6,54,615.0,343.36734693877554,Engineering & Technology,11942.0,3%,3.0,1.96,7.2,37:63,37.0,63.0,Undergraduate & Postgraduate,9759.0,2067.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
465,North South University,2024,851-900,4.0,Not Published,Bangladesh,Asia,Dhaka,Private,12.1,48.4,2.3,3229.0,7908.0,2.3,94,11.8,2.34,Arts & Humanities,18681.0,0%,0.0,715.0,21.3,44:56,44.0,56.0,Undergraduate & Postgraduate,9149.0,7231.0,1222.88,7,855.0,30.61642857142857,19.73,18.03,4.42
466,Pavol Jozef Šafárik University in Košice,2024,851-900,8.0,Not Published,Slovakia,Europe,Košice,Public,5.1,3.6,3.6,1467.0,5995.0,3.6,68,28.4,3.13,Arts & Humanities,7060.0,24%,25.0,810.0,10.3,67:33,67.0,33.0,Undergraduate & Postgraduate,4632.0,2222.0,1262.85,3,1054.0,26.376166666666663,14.92,15.66,19.95
467,Southern Federal University,2024,851-900,29.0,Not Published,Russia,Europe,Rostov-on-Don,Public,7.6,3.6,1.8,3278.0,3243.0,1.8,59,5.2,2.39,Life Sciences & Medicine,19181.0,11%,15.0,2.631,11.3,57:43,57.0,43.0,Undergraduate & Postgraduate,13322.0,5419.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
468,Technological University Dublin,2024,851-900,13.0,Not Published,Ireland,Europe,Dublin,Public,12.1,12.4,3.1,5853.0,52668.0,3.1,195,32.1,3.71,Life Sciences & Medicine,20801.0,18%,22.0,1.445,18.7,43:57,43.0,57.0,Undergraduate & Postgraduate,11090.0,8274.0,440.0,7,231.0,47.20792857142857,44.34,40.61,28.35
469,TU Dortmund University,2024,851-900,75.0,Not Published,Germany,Europe,Dortmund,Public,13.6,13.8,7.4,3263.0,46302.0,7.4,234,50.8,2.51,Arts & Humanities,19477.0,15%,15.0,2.137,56.0,50:50,50.0,50.0,Undergraduate & Postgraduate,11609.0,4696.0,409.72,9,31.0,59.47188888888888,45.16,47.76,22.4
470,University of Bucharest,2024,851-900,3.0,Not Published,Romania,Europe,Bucharest,Public,15.5,13.8,4.2,8259.0,673.0,4.2,134,674.0,0.3412778904665314,Arts & Humanities,32362.0,2%,2.0,1972.0,33.3,70:30,70.0,30.0,Undergraduate & Postgraduate,20104.0,11023.0,1450.67,6,1139.0,23.05858333333333,20.26,20.5,13.13
