university_name,year,university_type,publications_count,citations_count,h_index,research_productivity_index,subject_field,female_percentage,male_percentage
Tecnológico de Costa Rica -TEC,2025,Public,4297,903,32,6.04,Arts & Humanities,54.25596009,45.74403991
Tecnológico de Monterrey,2017,Private,21209,168097,425,3.6,Arts & Humanities,42.13194787,57.86805213
Tecnológico de Monterrey,2018,Private,31960,354308,591,5.42,Life Sciences & Medicine,43.70977162,56.29022838
Tecnológico de Monterrey,2019,Private,37641,248133,462,6.39,Natural Sciences,52.47778016,47.52221984
Tecnológico de Monterrey,2020,Private,17865,246869,548,3.03,Engineering & Technology,51.14224783,48.85775217
Tecnológico de Monterrey,2021,Private,30724,239523,523,5.21,Life Sciences & Medicine,43.2482243,56.7517757
Tecnológico de Monterrey,2022,Private,14848,221658,377,2.52,Engineering & Technology,58.42317646,41.57682354
Tecnológico de Monterrey,2023,Private,13256,7831,101,4.58,Life Sciences & Medicine,32.01654775,67.98345225
Tecnológico de Monterrey,2024,Private,9672,8332,97,2.35,Engineering & Technology,52.68499312,47.31500688
Tecnológico de Monterrey,2025,Private,10075,3690,61,5.66,Engineering & Technology,43,57
Tecnológico de Monterrey,2026,Private not for Profit,3784,3322,64,4.09,Natural Sciences,43,57
Teesside University,2017,Public,1493,12731,119,1.98,Natural Sciences,57,43
Teesside University,2018,Private,3047,27871,132,2.54,Engineering & Technology,56,44
Teesside University,2019,Private,3298,21694,153,3.19,Social Sciences & Management,56,44
Teesside University,2020,Public,2060,21653,144,1.82,Life Sciences & Medicine,56,44
Teesside University,2021,Public,1817,22487,159,2.91,Arts & Humanities,58,42
Teesside University,2022,Public,2299,14095,127,3.03,Arts & Humanities,57,43
Teesside University,2023,Public,3921,21714,141,4.03,Life Sciences & Medicine,57,43
Teesside University,2024,Public,3940,21512,140,5.83,Life Sciences & Medicine,57,43
Teesside University,2025,Public,1891,30818,181,2.36,Arts & Humanities,56,44
Teesside University,2026,Private,5987,25788,148,4.16,Natural Sciences,56,44
Tehran University of Medical Sciences,2016,Public,3319,27023,165,2.95,Social Sciences & Management,62,38
Tehran University of Medical Sciences,2017,Private,4006,19491,124,3.75,Natural Sciences,60,40
Tehran University of Medical Sciences,2018,Public,4354,26880,152,3.5,Natural Sciences,60,40
Tehran University of Medical Sciences,2019,Public,3270,10534,120,5.6,Life Sciences & Medicine,58,42
Tehran University of Medical Sciences,2020,Public,4017,27495,191,3.2,Life Sciences & Medicine,58,42
Tehran University of Medical Sciences,2021,Private,3524,20307,148,5.24,Life Sciences & Medicine,58,42
Tehran University of Medical Sciences,2022,Public,3448,24917,151,5,Engineering & Technology,58,42
Tehran University of Medical Sciences,2023,Private,2002,17617,148,2.2,Natural Sciences,57,43
Tehran University of Medical Sciences,2024,Public,2392,26293,162,4.33,Engineering & Technology,56,44
Tehran University of Medical Sciences,2025,Private,2664,86377,282,1.69,Natural Sciences,55,45
Tehran University of Medical Sciences,2026,Public,3487,38254,245,3.82,Arts & Humanities,55,45
Teikyo University,2019,Public,7438,64528,285,3.78,Natural Sciences,34,66
Teikyo University,2020,Private,3520,28693,180,2.75,Social Sciences & Management,34,66
Teikyo University,2021,Private,3874,29371,155,2.59,Social Sciences & Management,35,65
Teikyo University,2022,Public,10562,146611,357,3.25,Engineering & Technology,36,64
Teikyo University,2023,Public,2456,21100,150,2.03,Arts & Humanities,36,64
Teikyo University,2024,Public,5186,22549,162,3.57,Life Sciences & Medicine,36,64
Teikyo University,2025,Public,3563,51406,184,1.55,Natural Sciences,36,64
Teikyo University,2026,Public,5385,23319,140,2.98,Life Sciences & Medicine,36,64
Tekirdağ Namık Kemal University,2026,Private,7306,38015,211,2.02,Arts & Humanities,45,55
Tel Aviv University,2016,Public,7409,86284,350,4.11,Social Sciences & Management,53.22106823,46.77893177
Tel Aviv University,2017,Public,4856,28647,141,4.63,Natural Sciences,46.92954805,53.07045195
Tel Aviv University,2018,Public,4092,27961,154,3.9,Life Sciences & Medicine,54,46
Tel Aviv University,2019,Public,4787,30708,177,4.57,Engineering & Technology,54,46
Tel Aviv University,2020,Public,4773,30586,188,4.55,Engineering & Technology,55,45
Tel Aviv University,2021,Public,3646,23598,144,3.48,Social Sciences & Management,56,44
Tel Aviv University,2022,Public,3560,48535,204,3.4,Arts & Humanities,56,44
Tel Aviv University,2023,Public,5245,133326,333,3.11,Social Sciences & Management,57,43
Tel Aviv University,2024,Public,10776,222135,416,2.93,Engineering & Technology,57,43
Tel Aviv University,2025,Public,6374,125092,351,3.77,Arts & Humanities,58,42
Tel Aviv University,2026,Public,6782,161086,404,3.89,Engineering & Technology,57,43
Telkom University,2021,Private,5511,20347,121,3.73,Arts & Humanities,41,59
Telkom University,2022,Private,5497,43370,206,3.06,Engineering & Technology,42,58
Telkom University,2023,Private,2490,1160,36,2.39,Arts & Humanities,43,57
Telkom University,2024,C,11945,3053,48,4.76,Engineering & Technology,42,58
Telkom University,2025,C,2865,1499,42,2.08,Natural Sciences,37,63
Telkom University,2026,Private for Profit,2029,2189,51,2.47,Life Sciences & Medicine,41,59
Temple University,2016,Public,12879,94598,283,5.6,Life Sciences & Medicine,51,49
Temple University,2017,Public,185,1608,45,3.7,Social Sciences & Management,52,48
Temple University,2018,Public,126,1688,35,2.52,Arts & Humanities,52,48
Temple University,2019,Public,143,2093,49,2.86,Social Sciences & Management,52,48
Temple University,2020,Public,151,1938,41,3.02,Social Sciences & Management,53,47
Temple University,2021,Public,168,2201,51,3.36,Life Sciences & Medicine,53,47
Temple University,2022,Public,168,1046,35,3.36,Natural Sciences,54,46
Temple University,2023,Public,16942,73901,307,4.12,Natural Sciences,54,46
Temple University,2024,Public,13653,33571,191,5.46,Engineering & Technology,56,44
Temple University,2025,Public,3635,41446,220,1.3,Engineering & Technology,57,43
Temple University,2026,Public,21114,68499,291,5.22,Engineering & Technology,57,43
Temuco Catholic University,2023,Private,3865,14294,129,3.03,Social Sciences & Management,60,40
Temuco Catholic University,2024,Private,3174,17374,132,2.63,Life Sciences & Medicine,61,39
Temuco Catholic University,2025,Public,1499,9453,102,1.97,Natural Sciences,61,39
Temuco Catholic University,2026,Public,3160,9016,83,3.59,Natural Sciences,61,39
Texas A&M University,2016,Public,24239,229174,449,4.86,Arts & Humanities,47,53
Texas A&M University,2017,Public,13985,158646,392,4.59,Natural Sciences,47,53
Texas A&M University,2018,Public,10051,92309,284,3.3,Natural Sciences,48,52
Texas A&M University,2019,Public,6699,117641,401,2.2,Social Sciences & Management,48,52
Texas A&M University,2020,Public,6912,50001,232,2.27,Life Sciences & Medicine,47,53
Texas A&M University,2021,Public,5694,83680,309,1.87,Life Sciences & Medicine,47,53
Texas A&M University,2022,Public,12677,84862,277,4.16,Life Sciences & Medicine,47,53
Texas A&M University,2023,Public,11061,340379,618,2.71,Engineering & Technology,47,53
Texas A&M University,2024,Public,27465,213994,465,5.13,Social Sciences & Management,47,53
Texas A&M University,2025,Public,8792,289858,575,1.89,Engineering & Technology,48,52
Texas A&M University,2026,Public,38009,288327,495,5,Life Sciences & Medicine,47,53
Texas State University,2018,Public,7772,42559,197,3.3,Social Sciences & Management,57,43
Texas State University,2019,Public,5122,32825,176,2.59,Arts & Humanities,58,42
Texas State University,2020,Private,9200,20959,155,4.74,Life Sciences & Medicine,58,42
Texas State University,2021,Private,6447,63258,208,2.5,Arts & Humanities,59,41
Texas State University,2022,Public,4630,23398,131,3.65,Life Sciences & Medicine,59,41
Texas State University,2023,Public,4575,40596,226,1.92,Arts & Humanities,59,41
Texas State University,2024,Private,8475,124512,330,2,Social Sciences & Management,60,40
Texas State University,2025,Private,5124,39564,208,3.14,Social Sciences & Management,61,39
Texas State University,2026,Public,2776,31886,195,1.45,Arts & Humanities,61,39
Texas Tech University,2016,Public,6262,44480,209,3.17,Life Sciences & Medicine,46,54
Texas Tech University,2017,Public,5274,57281,277,2.12,Social Sciences & Management,45,55
Texas Tech University,2018,Public,223,686,27,4.46,Arts & Humanities,46,54
Texas Tech University,2019,Public,156,1499,42,3.12,Arts & Humanities,46,54
Texas Tech University,2020,Public,159,1407,39,3.18,Engineering & Technology,46,54
Texas Tech University,2021,Public,188,1022,33,3.76,Social Sciences & Management,47,53
Texas Tech University,2022,Public,118,1009,33,2.36,Natural Sciences,47,53
Texas Tech University,2023,Public,5953,22038,142,2.57,Natural Sciences,49,51
Texas Tech University,2024,Public,8206,52280,236,2.21,Arts & Humanities,50,50
Texas Tech University,2025,Public,4361,31555,175,1.59,Life Sciences & Medicine,50,50
Texas Tech University,2026,Public,8067,46585,191,2.31,Engineering & Technology,50,50
Tezpur University,2017,Public,422,7283,77,1.34,Engineering & Technology,42,58
Tezpur University,2018,Public,577,10637,103,1.75,Arts & Humanities,40,60
Tezpur University,2019,Private,1015,5084,72,3.32,Engineering & Technology,38,62
Tezpur University,2020,Public,624,2775,56,2.74,Engineering & Technology,42,58
Tezpur University,2021,Public,387,3644,63,1.47,Social Sciences & Management,39,61
Tezpur University,2022,Public,1812,6515,79,4.17,Natural Sciences,41,59
Tezpur University,2023,Private,926,5756,81,2.23,Engineering & Technology,41,59
Tezpur University,2024,Public,795,5702,68,2.77,Social Sciences & Management,43,57
Tezpur University,2025,Private,1077,4279,61,4.36,Engineering & Technology,47,53
Tezpur University,2026,Public,629,5601,85,2.5,Arts & Humanities,45,55
Thammasat University,2017,Public,101,1101,31,2.02,Social Sciences & Management,45.40614778,54.59385222
Thammasat University,2018,Public,44,2434,49,0.88,Social Sciences & Management,51.33292991,48.66707009
Thammasat University,2019,Public,117,466,20,2.34,Engineering & Technology,63,37
Thammasat University,2020,Public,117,529,19,2.34,Life Sciences & Medicine,65,35
Thammasat University,2021,Public,182,904,28,3.64,Engineering & Technology,64,36
Thammasat University,2022,Public,192,841,33,3.84,Life Sciences & Medicine,64,36
Thammasat University,2023,Public,5529,2118,43,3.99,Social Sciences & Management,64,36
Thammasat University,2024,Public,5304,3058,57,3.36,Engineering & Technology,64,36
Thammasat University,2025,Public,3199,4245,68,1.8,Engineering & Technology,64,36
Thammasat University,2026,Public,11945,15217,121,3.05,Social Sciences & Management,64,36
Thapar Institute of Engineering & Technology,2019,Public,693,8593,92,1.36,Social Sciences & Management,43.95800674,56.04199326
Thapar Institute of Engineering & Technology,2020,Public,1879,8129,80,3.69,Natural Sciences,50.43031125,49.56968875
Thapar Institute of Engineering & Technology,2021,Public,2261,18642,145,4.44,Natural Sciences,46.91732104,53.08267896
Thapar Institute of Engineering & Technology,2022,Public,2415,15504,103,4.74,Arts & Humanities,57.89210866,42.10789134
Thapar Institute of Engineering & Technology,2023,Public,2197,11152,113,4.15,Arts & Humanities,69.10073359,30.89926641
Thapar Institute of Engineering & Technology,2024,Public,5355,88101,305,3.29,Social Sciences & Management,57.28447221,42.71552779
Thapar Institute of Engineering & Technology,2025,Public,3573,36469,179,4.59,Life Sciences & Medicine,57.60682092,42.39317908
Thapar Institute of Engineering & Technology,2026,Public,13385,125042,368,5.36,Social Sciences & Management,59.88470612,40.11529388
Thapar Institute of Engineering and Technology,2018,Private,2424,10137,113,4.45,Natural Sciences,29,71
Thapar Institute of Engineering and Technology,2019,Public,874,9874,116,1.4,Engineering & Technology,28,72
Thapar Institute of Engineering and Technology,2020,Public,901,11413,91,1.87,Engineering & Technology,28,72
Thapar Institute of Engineering and Technology,2021,Public,1323,14857,106,1.85,Natural Sciences,24,76
Thapar Institute of Engineering and Technology,2022,Private,684,18188,155,1.11,Engineering & Technology,28,72
Thapar Institute of Engineering and Technology,2023,Public,2786,20056,136,3.34,Arts & Humanities,28,72
Thapar Institute of Engineering and Technology,2024,Public,2359,17943,123,2.63,Engineering & Technology,34,66
Thapar Institute of Engineering and Technology,2025,Public,1942,7417,91,4.04,Arts & Humanities,35,65
Thapar Institute of Engineering and Technology,2026,Public,3001,27627,184,3.63,Social Sciences & Management,35,65
"The ""Gheorghe Asachi"" Technical University of Iasi",2021,Public,1292,25105,158,2.32,Social Sciences & Management,42.98483696,57.01516304
"The ""Gheorghe Asachi"" Technical University of Iasi",2022,Public,478,14214,108,0.86,Natural Sciences,52.45109071,47.54890929
"The ""Gheorghe Asachi"" Technical University of Iasi",2023,Public,4196,10567,96,2.47,Social Sciences & Management,57.78179337,42.21820663
"The ""Gheorghe Asachi"" Technical University of Iasi",2024,Public,9525,14828,118,3.27,Natural Sciences,52.03760236,47.96239764
"The ""Gheorghe Asachi"" Technical University of Iasi",2025,Public,9537,9449,103,4.6,Social Sciences & Management,45.545143,54.454857
"The ""Gheorghe Asachi"" Technical University of Iasi",2026,Public,10538,15758,107,4.12,Life Sciences & Medicine,43.53659398,56.46340602
The American University in Cairo,2017,Private,2273,8668,85,3.93,Social Sciences & Management,56.16896469,43.83103531
The American University in Cairo,2018,Private,2604,13126,109,4.51,Engineering & Technology,49.25832901,50.74167099
The American University in Cairo,2019,Private,1819,16671,119,3.15,Natural Sciences,52.72803493,47.27196507
The American University in Cairo,2020,Private,970,18805,133,1.68,Life Sciences & Medicine,48.87783506,51.12216494
The American University in Cairo,2021,Private,2062,12437,118,3.57,Engineering & Technology,52.39552842,47.60447158
The American University in Cairo,2022,Private,2256,11031,108,3.9,Natural Sciences,53.12198343,46.87801657
The American University in Cairo,2023,Private,1608,1188,32,2.81,Social Sciences & Management,69.40299661,30.59700339
The American University in Cairo,2024,Private,4010,6302,84,2.68,Arts & Humanities,53.21990272,46.78009728
The American University in Cairo,2025,Private,3507,5015,80,2.97,Engineering & Technology,46.90088417,53.09911583
The American University in Cairo,2026,Private not for Profit,2121,4960,78,3.53,Arts & Humanities,51.40490158,48.59509842
The Australian National University,2017,Public,11725,130976,321,6.65,Engineering & Technology,42.40293135,57.59706865
The Australian National University,2018,Public,8357,99029,293,4.74,Natural Sciences,42.33258663,57.66741337
The Australian National University,2019,Public,13563,129179,386,7.69,Natural Sciences,59.99741482,40.00258518
