university_id,normalized_name,university_name,country
U002215,tilburg university,Tilburg University,Netherlands
U002216,tishk international university,Tishk International University,Iraq
U002217,tissemsilt university,Tissemsilt University,Algeria
U002218,tobb university of economics and technology,TOBB University of Economics and Technology,Turkey
U002219,togliatti state university,Togliatti State University,Russian Federation
U002220,toho university,Toho University,Japan
U002221,tohoku gakuin university,Tohoku Gakuin University,Japan
U002222,tohoku university,Tohoku University,Japan
U002223,tokai university,Tokai University,Japan
U002224,tokat gaziosmanpasa university,Tokat Gaziosmanpaşa University,Turkey
U002225,tokushima university,Tokushima University,Japan
U002226,tokyo city university,Tokyo City University,Japan
U002227,tokyo denki university,Tokyo Denki University,Japan
U002228,tokyo institute of technology,Tokyo Institute of Technology (Tokyo Tech),Japan
U002229,tokyo medical and dental university,Tokyo Medical and Dental University (TMDU),Japan
U002230,tokyo medical university,Tokyo Medical University,Japan
U002231,tokyo metropolitan university,Tokyo Metropolitan University,Japan
U002232,tokyo university of agriculture,Tokyo University of Agriculture,Japan
U002233,tokyo university of agriculture and technology,Tokyo University of Agriculture and Technology ,Japan
U002234,tokyo university of foreign studies,Tokyo University of Foreign Studies,Japan
U002235,tokyo university of marine science and technology,Tokyo University of Marine Science and Technology,Japan
U002236,tokyo university of pharmacy and life sciences,Tokyo University of Pharmacy and Life Sciences,Japan
U002237,tokyo university of science,Tokyo University of Science,Japan
U002238,tokyo university of technology,Tokyo University of Technology,Japan
U002239,tomas bata university in zlin,Tomas Bata University in Zlin,Czech Republic
U002240,tomsk polytechnic university,Tomsk Polytechnic University,Russian Federation
U002241,tomsk state pedagogical university,Tomsk State Pedagogical University,Russian Federation
U002242,tomsk state university,Tomsk State University,Russia
U002243,tomsk state university of control systems and radioelectronics,Tomsk State University of Control Systems and Radioelectronics,Russian Federation
U002244,ton duc thang university,Ton Duc Thang University,Vietnam
U002245,tongji university,Tongji University,China (Mainland)
U002246,toraighyrov university,Toraighyrov University,Kazakhstan
U002247,torcuato di tella university,Torcuato Di Tella University,Argentina
U002248,toronto metropolitan university,Toronto Metropolitan University,Canada
U002249,tottori university,Tottori University,Japan
U002250,toyama prefectural university,Toyama Prefectural University,Japan
U002251,toyo university,Toyo University,Japan
U002252,toyohashi university of technology,Toyohashi University of Technology (TUT),Japan
U002253,toyota technological institute,Toyota Technological Institute,Japan
U002254,toyota technological institute in japan,Toyota Technological Institute in Japan,Japan
U002255,transilvania university of brasov,Transilvania University of Brasov,Romania
U002256,tribhuvan university,Tribhuvan University,Nepal
U002257,trinity college dublin,Trinity College Dublin,Ireland
U002258,trinity college dublin the university of dublin,"Trinity College Dublin, The University of Dublin",Ireland
U002259,trinity laban conservatoire of music and dance,Trinity Laban Conservatoire of Music and Dance,United Kingdom
U002260,tshwane university of technology,Tshwane University of Technology,South Africa
U002261,tsinghua university,Tsinghua University,China (Mainland)
U002262,tsuru university,Tsuru University,Japan
U002263,tu braunschweig,TU Braunschweig,Germany
U002264,tu dortmund university,TU Dortmund University,Germany
U002265,tu dresden,TU Dresden,Germany
U002266,tu wien,TU Wien,Austria
U002267,tufts university,Tufts University,United States
U002268,tula state university,Tula State University,Russian Federation
U002269,tulane university,Tulane University,United States
U002270,tunghai university,Tunghai University,Taiwan
U002271,turan astana university,Turan-Astana University,Kazakhstan
U002272,turin polytechnic university in tashkent,Turin Polytechnic University in Tashkent,Uzbekistan
U002273,turkmen state architecture and construction institute,Turkmen State Architecture and Construction Institute,Turkmenistan
U002274,turkmen state institute of economics and management,Turkmen State Institute of Economics and Management,Turkmenistan
U002275,tver state technical university,Tver State Technical University,Russian Federation
U002276,tver state university,Tver State University,Russian Federation
U002277,tzu chi university,Tzu Chi University,Taiwan
U002278,ubon ratchathani university,Ubon Ratchathani University,Thailand
U002279,ubt,UBT,Kosovo
U002280,ucl,UCL,United Kingdom
U002281,ucsi university,UCSI University,Malaysia
U002282,udayana university,Udayana University,Indonesia
U002283,uees espiritu santo university,"UEES, Espiritu Santo University",Ecuador
U002284,ufa state aviation technical university,Ufa State Aviation Technical University ,Russia
U002285,ufa state petroleum technological university,Ufa State Petroleum Technological University,Russian Federation
U002286,ufa university of science and technology,Ufa University of Science and Technology,Russian Federation
U002287,uin sulthan thaha saifuddin jambi,UIN Sulthan Thaha Saifuddin Jambi,Indonesia
U002288,uit the arctic university of norway,UiT The Arctic University of Norway,Norway
U002289,ulacit universidad latinoamericana de ciencia y tecnologia costa rica," ULACIT - Universidad Latinoamericana de Ciencia y Tecnología, Costa Rica",Costa Rica
U002290,ulm university,Ulm University,Germany
U002291,ulsan national institute of science and technology,Ulsan National Institute of Science and Technology (UNIST),South Korea
U002292,ulster university,Ulster University,United Kingdom
U002293,ulyanovsk state technical university,Ulyanovsk State Technical University,Russian Federation
U002294,ulyanovsk state university,Ulyanovsk State University,Russian Federation
U002295,umaru musa yaradua university,Umaru Musa Yar’adua University,Nigeria
U002296,umea university,Umea University,Sweden
U002297,umm al qura university,Umm Al-Qura University ,Saudi Arabia
U002298,unesc,UNESC,Brazil
U002299,unesp,UNESP,Brazil
U002300,unichristus,Unichristus,Brazil
U002301,unir international university of la rioja,UNIR – International University of La Rioja,Spain
U002302,unisinos university,Unisinos University,Brazil
U002303,united arab emirates university,United Arab Emirates University,United Arab Emirates
U002304,united international university,United International University,Bangladesh
U002305,universiapolis universite internationale dagadir,Universiapolis – Université Internationale d’Agadir,Morocco
U002306,universidad adolfo ibanez,Universidad Adolfo Ibáñez,Chile
U002307,universidad alberto hurtado,Universidad Alberto Hurtado,Chile
U002308,universidad anahuac mexico,Universidad Anáhuac México,Mexico
U002309,universidad andres bello,Universidad Andrés Bello,Chile
U002310,universidad austral,Universidad Austral,Argentina
