university_id,university_name,world_rank,national_rank,overall_score,year,country,region,city,academic_reputation_score,employer_reputation_score,citations_score,university_type,publications_count,subject_field,citations_count,citations_per_faculty,research_output_score,h_index,research_productivity_index,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
102907,Melbourne Technical University,550,23,54.4,2022,Australia,Oceania,Melbourne,50,57.6,59.3,Public,48927,Engineering,391416,754.17,50.4,119,6.99,62764,9840,15.68,5609,11.19,36:64,36,64,Postgraduate,40174,22590,516.7,87,1,74.1,74.2,73.6,24.22
102908,Mumbai International University,14,3,53.8,2022,India,Asia,Mumbai,54.2,56.3,54.9,Public,105038,Arts & Humanities,1995722,622.5,51.4,115,2.7,65057,2122,3.26,3916,16.61,65:35:00,65,35,Postgraduate,47636,17421,506.7,101,20,74.4,74.6,74.3,24.61
102909,Singapore Royal University,12,3,54.9,2022,Singapore,Asia,Singapore,56.9,59,57.8,Public,49988,Medicine,849796,322.14,57.4,288,6.58,43877,6280,14.31,5930,7.4,48:52:00,48,52,Both,24927,18950,545.6,106,26,72.7,72.6,72.9,22.87
102910,Paris Metropolitan University,22,3,55.4,2022,France,Europe,Paris,56,55.6,59.5,Public,68708,Medicine,1786408,734.54,58.4,223,7.02,25153,5981,23.78,4365,5.76,57:43:00,57,43,Both,16568,8585,488.3,111,5,75.6,75.7,75.8,22.57
102911,Lyon State University,18,3,55.9,2022,France,Europe,Lyon,58.2,61.9,56,Private,15504,Computer Science,170544,41.95,51.1,275,4.92,27693,2271,8.2,1107,25.02,56:44:00,56,44,Postgraduate,15647,12046,488.3,111,5,75.6,75.7,75.8,22.57
102912,Singapore Royal University,14,2,53.5,2022,Singapore,Asia,Singapore,57.1,58.3,53.7,Private,21469,Arts & Humanities,536725,80.24,49.5,89,1.97,27238,10117,37.14,2956,9.21,51:49:00,51,49,Postgraduate,19958,7280,545.6,106,26,72.7,72.6,72.9,22.87
102913,Tokyo Metropolitan University,14,2,53.8,2022,Japan,Asia,Tokyo,50.1,56.4,46.9,Public,111068,Arts & Humanities,3443108,492.51,58.7,393,1.38,54744,22221,40.59,2246,24.37,61:39:00,61,39,Both,44924,9820,471.4,112,3,76.5,76,76.1,22.69
102914,Toronto Technical University,16,3,53.3,2022,Canada,North America,Toronto,55.3,55.2,59.7,Private,68008,Business,1428168,325.77,49,192,7.69,8146,444,5.45,3126,2.61,63:37:00,63,37,Undergraduate,6339,1807,488.6,93,2,75.5,75.7,75.4,20.36
102915,Singapore International University,36,4,54.5,2022,Singapore,Asia,Singapore,55,51.1,45.6,Private,4966,Computer Science,54626,7.32,61,255,6.94,65878,16955,25.74,4043,16.29,51:49:00,51,49,Undergraduate,39749,26129,545.6,106,26,72.7,72.6,72.9,22.87
102916,Brisbane International University,26,3,52.4,2022,Australia,Oceania,Brisbane,55.2,54.6,46.4,Private,91252,Social Sciences,2190048,318.74,56.5,129,3.84,68725,26114,38,5911,11.63,49:51:00,49,51,Undergraduate,50862,17863,516.7,87,1,74.1,74.2,73.6,24.22
102917,Edinburgh Metropolitan University,1001,61,53.6,2022,United Kingdom,Europe,Edinburgh,57.8,46.7,46.2,Public,117785,Computer Science,1413420,197.35,56.8,285,3.08,40235,3504,8.71,4919,8.18,60:40:00,60,40,Undergraduate,32917,7318,509.6,103,11,74.5,74.7,73.2,23.83
102918,Beijing National University,,,53.9,2022,China,Asia,Beijing,54.9,54,52.7,Public,43117,Engineering,388053,52.18,60.3,318,5.62,7078,96,1.36,3579,1.98,40:60,40,60,Postgraduate,4240,2838,511.8,87,9,74.3,74,73.4,22.42
102919,Paris Metropolitan University,221,13,52.8,2022,France,Europe,Paris,53.5,58,51,Private,4240,Business,114480,19.9,49.8,89,4.21,52614,20692,39.33,455,115.64,48:52:00,48,52,Both,36914,15700,488.3,111,5,75.6,75.7,75.8,22.57
102920,Mumbai National University,,,52.6,2022,India,Asia,Mumbai,56.1,54.1,59.9,Private,20248,Social Sciences,263224,55.74,55.5,354,4.09,5557,500,9,3837,1.45,65:35:00,65,35,Postgraduate,3359,2198,506.7,101,20,74.4,74.6,74.3,24.61
102921,Melbourne National University,1001,65,54.4,2022,Australia,Oceania,Melbourne,54.6,50,50.7,Private,7816,Medicine,125056,22.24,53.7,229,2.44,20979,1947,9.28,4908,4.27,38:62,38,62,Postgraduate,16558,4421,516.7,87,1,74.1,74.2,73.6,24.22
102922,Beijing Royal University,,,54.4,2022,China,Asia,Beijing,54.4,56.5,52.3,Private,60879,Arts & Humanities,1095822,322.49,48.2,384,2.02,46706,7245,15.51,476,98.12,39:61,39,61,Both,26508,20198,511.8,87,9,74.3,74,73.4,22.42
102923,Beijing Metropolitan University,1001,61,52.7,2022,China,Asia,Beijing,53.4,52.9,59.1,Public,60582,Engineering,1696296,223.43,47.8,194,1.66,29677,1456,4.91,565,52.53,41:59:00,41,59,Both,22034,7643,511.8,87,9,74.3,74,73.4,22.42
102924,Beijing State University,,,55.3,2022,China,Asia,Beijing,57.9,56.7,53.2,Public,24609,Business,664443,336.43,59.3,420,8.45,24054,10583,44,5319,4.52,50:50:00,50,50,Undergraduate,19658,4396,511.8,87,9,74.3,74,73.4,22.42
102925,Munich National University,9,1,54,2022,Germany,Europe,Munich,50.1,60.1,59.2,Public,48565,Business,2136860,308.26,59.3,138,5.8,52813,550,1.04,2355,22.43,45:55:00,45,55,Postgraduate,33930,18883,463.6,105,10,77,76.9,77,22.93
102926,Lyon Technical University,9,2,52,2022,France,Europe,Lyon,55.7,45.7,52.6,Private,113709,Engineering,4093524,535.1,45.8,86,4.01,45165,18213,40.33,5274,8.56,60:40:00,60,40,Both,25041,20124,488.3,111,5,75.6,75.7,75.8,22.57
102927,Singapore State University,11,2,55.6,2022,Singapore,Asia,Singapore,54.7,53.5,61.6,Public,22621,Arts & Humanities,542904,83.34,52.5,261,7.72,6888,1895,27.51,3859,1.78,45:55:00,45,55,Postgraduate,4527,2361,545.6,106,26,72.7,72.6,72.9,22.87
102928,London State University,11,2,55.3,2022,United Kingdom,Europe,London,55.3,55.3,51.2,Public,22796,Engineering,341940,187.67,48.3,178,8.42,56145,15418,27.46,2048,27.41,60:40:00,60,40,Postgraduate,39006,17139,509.6,103,11,74.5,74.7,73.2,23.83
102929,Vancouver National University,14,2,54.6,2022,Canada,North America,Vancouver,54.4,50,56,Public,30785,Computer Science,1231400,426.24,50.3,327,1.07,38463,10004,26.01,3662,10.5,48:52:00,48,52,Both,21311,17152,488.6,93,2,75.5,75.7,75.4,20.36
102930,Cambridge Metropolitan University,14,2,55,2022,United Kingdom,Europe,Cambridge,57.4,61.6,52.2,Private,64030,Business,1088510,167.72,58.7,427,4.11,10815,632,5.84,3259,3.32,61:39:00,61,39,Postgraduate,8493,2322,509.6,103,11,74.5,74.7,73.2,23.83
102931,Cambridge Royal University,15,3,54.9,2022,United States,North America,Cambridge,54.9,49.9,64.5,Private,90005,Engineering,1890105,394.59,54,377,6.59,22989,2632,11.45,3559,6.46,41:59:00,41,59,Both,18072,4917,509.5,95,6,74.5,74.7,74.9,22.74
102932,Paris State University,11,2,53.8,2022,France,Europe,Paris,54.6,57.1,54.8,Public,10776,Natural Sciences,193968,41.7,59.1,83,5.37,9464,742,7.84,4136,2.29,50:50:00,50,50,Both,7516,1948,488.3,111,5,75.6,75.7,75.8,22.57
102933,Kyoto Metropolitan University,11,2,55.2,2022,Japan,Asia,Kyoto,55.8,60.2,53.9,Private,22261,Medicine,289393,45.75,54.5,445,6.39,23537,4280,18.18,2844,8.28,38:62,38,62,Postgraduate,15791,7746,471.4,112,3,76.5,76,76.1,22.69
102934,Montreal Metropolitan University,11,2,52.2,2022,Canada,North America,Montreal,56.4,56.8,44.5,Private,3851,Computer Science,53914,27.2,53.8,267,3.31,22875,4550,19.89,2895,7.9,49:51:00,49,51,Postgraduate,20014,2861,488.6,93,2,75.5,75.7,75.4,20.36
102935,Paris State University,7,1,51.4,2022,France,Europe,Paris,50.7,55,44.3,Public,42774,Computer Science,470514,72.76,48.1,301,2.51,23338,3507,15.03,850,27.46,55:45:00,55,45,Both,14288,9050,488.3,111,5,75.6,75.7,75.8,22.57
102936,Paris Technical University,8,1,52,2022,France,Europe,Paris,47.3,54.5,60.6,Public,80519,Computer Science,2415570,1617.93,46,429,5.35,58583,2773,4.73,5863,9.99,60:40:00,60,40,Postgraduate,36003,22580,488.3,111,5,75.6,75.7,75.8,22.57
102937,Oxford Metropolitan University,10,1,53.9,2022,United Kingdom,Europe,Oxford,58.2,48.4,46.3,Public,45038,Medicine,1801520,794.32,60.6,437,6.55,16227,5154,31.76,4253,3.82,46:54:00,46,54,Undergraduate,11712,4515,509.6,103,11,74.5,74.7,73.2,23.83
102938,Shanghai State University,7,1,51.7,2022,China,Asia,Shanghai,54.4,59,47,Private,112687,Computer Science,1577618,309.52,51.2,139,4.33,41275,10349,25.07,1404,29.4,53:47:00,53,47,Both,29622,11653,511.8,87,9,74.3,74,73.4,22.42
102939,Nanjing Metropolitan University,6,1,54.4,2022,China,Asia,Nanjing,50.9,57.6,50,Public,88182,Engineering,970002,133,56.4,194,5.46,12837,3263,25.42,1295,9.91,36:64,36,64,Undergraduate,7680,5157,511.8,87,9,74.3,74,73.4,22.42
102940,Singapore Technical University,6,1,53,2022,Singapore,Asia,Singapore,51.8,46.9,56.8,Public,97448,Engineering,779584,502.63,46.7,203,5.02,36656,1890,5.16,5448,6.73,37:63,37,63,Postgraduate,25500,11156,545.6,106,26,72.7,72.6,72.9,22.87
102941,Singapore Metropolitan University,8,1,53.6,2022,Singapore,Asia,Singapore,53.5,53.4,58.5,Private,35579,Arts & Humanities,426948,69.76,52.2,106,3.74,40923,11134,27.21,4800,8.53,56:44:00,56,44,Both,34246,6677,545.6,106,26,72.7,72.6,72.9,22.87
102942,Lyon International University,9,1,51.8,2022,France,Europe,Lyon,51,59.6,56.7,Public,43441,Medicine,608174,318.42,50.6,170,4.45,32232,6957,21.58,3942,8.18,65:35:00,65,35,Postgraduate,28692,3540,488.3,111,5,75.6,75.7,75.8,22.57
102943,Toronto National University,7,1,52.4,2022,Canada,North America,Toronto,52.8,46.1,50.6,Private,50524,Business,454716,61.1,59.3,189,2.89,68184,17327,25.41,5833,11.69,45:55:00,45,55,Undergraduate,47445,20739,488.6,93,2,75.5,75.7,75.4,20.36
102944,Mumbai Technical University,7,1,52,2022,India,Asia,Mumbai,55.2,46.9,49.2,Public,26223,Business,1075143,140.25,52.3,322,0.59,6077,1409,23.19,1411,4.31,46:54:00,46,54,Undergraduate,3516,2561,506.7,101,20,74.4,74.6,74.3,24.61
102945,Oxford Royal University,924,224,50.8,2022,United Kingdom,Europe,Oxford,51.3,58.2,55.3,Private,63242,Computer Science,1517808,858,49.6,257,5.56,25420,7712,30.34,1256,20.24,60:40:00,60,40,Postgraduate,15497,9923,509.6,103,11,74.5,74.7,73.2,23.83
102946,Tokyo National University,1110,232,52.4,2022,Japan,Asia,Tokyo,53.5,59.4,54.7,Private,89520,Computer Science,3401760,494.95,49.4,356,0.58,61680,23588,38.24,1890,32.63,42:58:00,42,58,Undergraduate,47632,14048,471.4,112,3,76.5,76,76.1,22.69
102947,Mumbai Royal University,525,14,52.2,2022,India,Asia,Mumbai,51.7,53.5,43.6,Public,99986,Arts & Humanities,4099426,549.37,46.9,247,3.09,11679,1635,14,5284,2.21,48:52:00,48,52,Both,9500,2179,506.7,101,20,74.4,74.6,74.3,24.61
102948,Montreal State University,575.5,27,54.4,2022,Canada,North America,Montreal,52,52.4,63.4,Private,78173,Computer Science,1641633,767.48,50.9,253,4.31,34346,15214,44.3,3845,8.93,52:48:00,52,48,Both,28300,6046,488.6,93,2,75.5,75.7,75.4,20.36
102949,Heidelberg Technical University,525.5,22,54.4,2022,Germany,Europe,Heidelberg,54.1,61.5,47.5,Private,5183,Engineering,82928,18.13,61.1,117,2.88,69946,848,1.21,5900,11.86,44:56:00,44,56,Both,57907,12039,463.6,105,10,77,76.9,77,22.93
102950,Bengaluru Technical University,505.5,23,51.1,2022,India,Asia,Bengaluru,55,45.7,43.4,Private,40328,Medicine,725904,124.88,44.6,127,1.39,38902,1701,4.37,4602,8.45,40:60,40,60,Both,31928,6974,506.7,101,20,74.4,74.6,74.3,24.61
102951,London Metropolitan University,535.5,26,53.6,2022,United Kingdom,Europe,London,51.1,49.6,45.7,Private,99627,Business,3785826,733.26,56,209,1.68,69002,13816,20.02,5158,13.38,64:36:00,64,36,Undergraduate,39038,29964,509.6,103,11,74.5,74.7,73.2,23.83
102952,Melbourne National University,505.5,27,52.8,2022,Australia,Oceania,Melbourne,50.2,48.4,58.1,Public,81998,Business,3361918,473.18,56.8,288,6.38,65245,2108,3.23,2427,26.88,55:45:00,55,45,Postgraduate,56466,8779,516.7,87,1,74.1,74.2,73.6,24.22
102953,Beijing National University,535.5,30,53.5,2022,China,Asia,Beijing,50.1,53.1,47.2,Public,43816,Arts & Humanities,1840272,265.97,58.2,220,0.59,57404,16246,28.3,3697,15.53,60:40:00,60,40,Both,32742,24662,511.8,87,9,74.3,74,73.4,22.42
102954,Lyon Royal University,543,31,50.5,2022,France,Europe,Lyon,54.1,50.1,56.9,Public,69643,Computer Science,2089290,311.28,48.9,212,7.19,43946,5030,11.45,2864,15.34,60:40:00,60,40,Postgraduate,29396,14550,488.3,111,5,75.6,75.7,75.8,22.57
102955,Toronto National University,511,31,51.9,2022,Canada,North America,Toronto,50.8,47.2,56.1,Public,67232,Arts & Humanities,2084192,339.72,57.4,253,5.02,13721,5673,41.35,5796,2.37,55:45:00,55,45,Undergraduate,9820,3901,488.6,93,2,75.5,75.7,75.4,20.36
102956,Brisbane Technical University,501,34,51.2,2022,Australia,Oceania,Brisbane,49.6,49.4,53.4,Private,56632,Business,2265280,635.07,50.9,196,8.02,9249,3185,34.44,5566,1.66,54:46:00,54,46,Both,5422,3827,516.7,87,1,74.1,74.2,73.6,24.22
102957,Tokyo Metropolitan University,433,26,52.2,2022,Japan,Asia,Tokyo,55.1,51.6,57.7,Private,21499,Business,623471,426.45,47.7,246,4.35,38966,3924,10.07,3161,12.33,60:40:00,60,40,Both,24279,14687,471.4,112,3,76.5,76,76.1,22.69
102958,Bengaluru International University,500,11,50.8,2022,India,Asia,Bengaluru,53.5,42.8,53.3,Public,95587,Medicine,2198501,399.8,55,282,0.93,51229,15961,31.16,4786,10.7,53:47:00,53,47,Undergraduate,41519,9710,506.7,101,20,74.4,74.6,74.3,24.61
102959,Singapore National University,475.5,21,51,2022,Singapore,Asia,Singapore,51.6,49.9,60.6,Public,79476,Business,2702184,429.8,57.6,137,0.6,17214,546,3.17,1425,12.08,40:60,40,60,Undergraduate,11028,6186,545.6,106,26,72.7,72.6,72.9,22.87
102960,Munich National University,575.5,24,51,2022,Germany,Europe,Munich,50.1,47,55,Private,114963,Social Sciences,2989038,5414.92,57.8,204,4.09,11616,2382,20.51,873,13.31,38:62,38,62,Undergraduate,8762,2854,463.6,105,10,77,76.9,77,22.93
102961,Berkeley National University,535.5,26,50.1,2022,United States,North America,Berkeley,48.6,45.1,51.4,Private,29007,Computer Science,551133,131.1,56.8,138,4.56,19861,3662,18.44,1310,15.16,48:52:00,48,52,Both,14303,5558,509.5,95,6,74.5,74.7,74.9,22.74
102962,Singapore International University,555.5,28,51,2022,Singapore,Asia,Singapore,54.2,53.4,46,Private,47098,Medicine,800666,134.43,45.4,287,0.89,19231,2802,14.57,2765,6.96,63:37:00,63,37,Postgraduate,16020,3211,545.6,106,26,72.7,72.6,72.9,22.87
102963,Edinburgh International University,625.5,33,52.8,2022,United Kingdom,Europe,Edinburgh,50.1,45.7,56.9,Private,95122,Engineering,4280490,1019.16,58.2,386,4.16,59700,17815,29.84,432,138.19,52:48:00,52,48,Postgraduate,43162,16538,509.6,103,11,74.5,74.7,73.2,23.83
102964,Melbourne Metropolitan University,575.5,32,52.1,2022,Australia,Oceania,Melbourne,54.5,58.2,53.8,Public,45160,Engineering,1761240,873.63,45.5,106,2.15,25737,2727,10.6,1293,19.9,36:64,36,64,Postgraduate,16878,8859,516.7,87,1,74.1,74.2,73.6,24.22
102965,Paris State University,606,38,50.6,2022,France,Europe,Paris,49.9,53.6,53.8,Public,39877,Engineering,1754588,1089.13,46.6,245,6.06,50347,4452,8.84,2583,19.49,54:46:00,54,46,Postgraduate,31159,19188,488.3,111,5,75.6,75.7,75.8,22.57
102966,Oxford State University,685.5,41,53.4,2022,United Kingdom,Europe,Oxford,57.2,46.6,48.9,Public,7487,Business,187175,264.37,49.6,394,6.09,54387,21593,39.7,3578,15.2,39:61,39,61,Both,32109,22278,509.6,103,11,74.5,74.7,73.2,23.83
102967,Mumbai National University,645.5,42,50.3,2022,India,Asia,Mumbai,49.1,55.3,45.4,Public,39662,Medicine,475944,98.62,47.7,90,1.05,64251,13703,21.33,3737,17.19,58:42:00,58,42,Undergraduate,41896,22355,506.7,101,20,74.4,74.6,74.3,24.61
102968,Oxford Royal University,673,42,50.6,2022,United Kingdom,Europe,Oxford,46.4,46.2,44.3,Public,31125,Medicine,435750,166.13,51.8,389,1.57,53187,17001,31.96,5593,9.51,39:61,39,61,Both,43753,9434,509.6,103,11,74.5,74.7,73.2,23.83
102969,Tokyo Royal University,1981,53,52.9,2022,Japan,Asia,Tokyo,48.9,54.4,57.8,Public,76941,Social Sciences,1077174,273.05,50.3,165,4.05,63632,14539,22.85,1931,32.95,35:65,35,65,Postgraduate,47116,16516,471.4,112,3,76.5,76,76.1,22.69
102970,Vancouver International University,1300.5,7,49.5,2022,Canada,North America,Vancouver,51.6,56,54.4,Private,84414,Arts & Humanities,2701248,451.56,55.5,296,3.43,9233,4080,44.19,1495,6.18,50:50:00,50,50,Undergraduate,7480,1753,488.6,93,2,75.5,75.7,75.4,20.36
102971,Kyoto International University,,,50.5,2022,Japan,Asia,Kyoto,47.5,43,55.2,Public,50247,Arts & Humanities,401976,175.46,56.5,173,2.53,5817,1024,17.6,686,8.48,53:47:00,53,47,Postgraduate,3533,2284,471.4,112,3,76.5,76,76.1,22.69
102972,Boston Technical University,1818,20,51.6,2022,United States,North America,Boston,55.9,48.2,53.8,Private,4477,Social Sciences,147741,38.57,56.3,234,2.99,60747,12135,19.98,845,71.89,45:55:00,45,55,Both,43256,17491,509.5,95,6,74.5,74.7,74.9,22.74
102973,Heidelberg Royal University,776,1,53,2022,Germany,Europe,Heidelberg,50.7,49.7,49.6,Public,116781,Computer Science,1167810,265.83,50.3,410,7.02,58594,20299,34.64,5855,10.01,51:49:00,51,49,Both,35130,23464,463.6,105,10,77,76.9,77,22.93
102974,Berkeley Technical University,634,1,51.2,2022,United States,North America,Berkeley,46.7,58.2,55.7,Private,110922,Natural Sciences,2662128,336.77,56.9,272,2.93,13804,5534,40.09,1552,8.89,61:39:00,61,39,Postgraduate,12150,1654,509.5,95,6,74.5,74.7,74.9,22.74
102975,Lyon Metropolitan University,651,1,52.6,2022,France,Europe,Lyon,52.6,59.6,55,Public,118310,Arts & Humanities,2366200,315.96,50.7,144,1.53,63391,21871,34.5,1935,32.76,58:42:00,58,42,Both,36749,26642,488.3,111,5,75.6,75.7,75.8,22.57
102976,Singapore Metropolitan University,908,1,53.2,2022,Singapore,Asia,Singapore,48.5,57.1,49.3,Public,62221,Social Sciences,1928851,1891.03,48.7,270,4.42,36244,11167,30.81,4970,7.29,57:43:00,57,43,Undergraduate,26796,9448,545.6,106,26,72.7,72.6,72.9,22.87
102977,Boston Metropolitan University,975,1,52,2022,United States,North America,Boston,51.8,55.6,57.2,Private,106497,Business,1810449,305.25,57.4,148,3.48,8803,2500,28.4,1153,7.63,60:40:00,60,40,Undergraduate,5976,2827,509.5,95,6,74.5,74.7,74.9,22.74
102978,Singapore International University,584,1,50.7,2022,Singapore,Asia,Singapore,55.3,54,51.1,Private,29008,Natural Sciences,522144,525.3,56.5,394,5.1,46357,2671,5.76,1414,32.78,43:57:00,43,57,Undergraduate,27915,18442,545.6,106,26,72.7,72.6,72.9,22.87
102979,Osaka Royal University,518,1,49.6,2022,Japan,Asia,Osaka,49.7,49.3,40.1,Private,94692,Computer Science,1988532,336.13,53.1,228,4.96,36461,11474,31.47,3920,9.3,37:63,37,63,Undergraduate,23482,12979,471.4,112,3,76.5,76,76.1,22.69
102980,Mumbai State University,624,2,50,2022,India,Asia,Mumbai,54.1,54.9,59.6,Private,59276,Arts & Humanities,2667420,930.39,52,324,6.89,20844,4315,20.7,1003,20.78,52:48:00,52,48,Both,15336,5508,506.7,101,20,74.4,74.6,74.3,24.61
102981,London National University,615.5,2,49.3,2022,United Kingdom,Europe,London,48.3,45.5,46.2,Public,75422,Natural Sciences,1206752,1002.29,50.4,139,3.42,36149,6738,18.64,2315,15.62,51:49:00,51,49,Postgraduate,25050,11099,509.6,103,11,74.5,74.7,73.2,23.83
102982,Beijing International University,691,2,50.2,2022,China,Asia,Beijing,51.3,48,52.2,Private,25730,Arts & Humanities,205840,30.26,55.6,441,6.5,26267,6831,26.01,429,61.23,35:65,35,65,Undergraduate,20293,5974,511.8,87,9,74.3,74,73.4,22.42
102983,Lyon Technical University,167,24,50.6,2022,France,Europe,Lyon,54.6,57.2,41.5,Public,94557,Computer Science,851013,646.67,54,123,6.13,46360,191,0.41,2134,21.72,39:61,39,61,Postgraduate,28130,18230,488.3,111,5,75.6,75.7,75.8,22.57
102984,Osaka International University,164,23,49,2022,Japan,Asia,Osaka,45.3,48.6,45.2,Public,15086,Computer Science,286634,246.89,53.8,192,8.22,15832,2105,13.3,2874,5.51,53:47:00,53,47,Undergraduate,13739,2093,471.4,112,3,76.5,76,76.1,22.69
102985,Brisbane Technical University,168,24,51.1,2022,Australia,Oceania,Brisbane,52,54.3,57,Public,78333,Social Sciences,1566660,298.13,56.3,82,3.3,11269,2943,26.12,5460,2.06,35:65,35,65,Undergraduate,9122,2147,516.7,87,1,74.1,74.2,73.6,24.22
102986,Nanjing Royal University,169,23,51.6,2022,China,Asia,Nanjing,47.3,49.5,60.4,Private,83968,Social Sciences,1427456,1417.53,54.6,167,4.97,47867,12242,25.58,2246,21.31,43:57:00,43,57,Both,28853,19014,511.8,87,9,74.3,74,73.4,22.42
102987,Cambridge Royal University,175,24,49.7,2022,United States,North America,Cambridge,50,48.2,58.7,Private,43118,Social Sciences,1552248,263.54,49.1,381,5.16,64316,28045,43.61,5839,11.01,40:60,40,60,Postgraduate,41408,22908,509.5,95,6,74.5,74.7,74.9,22.74
102988,Lyon Metropolitan University,177,23,49,2022,France,Europe,Lyon,51.1,47,53.5,Private,27251,Medicine,299761,385.79,46.5,308,3.72,68467,29670,43.33,1682,40.71,58:42:00,58,42,Undergraduate,44554,23913,488.3,111,5,75.6,75.7,75.8,22.57
102989,Shanghai National University,169,22,50.1,2022,China,Asia,Shanghai,53,53.8,51.9,Public,65485,Natural Sciences,2750370,1382.1,54.8,160,5.35,61525,6119,9.95,1221,50.39,42:58:00,42,58,Postgraduate,43179,18346,511.8,87,9,74.3,74,73.4,22.42
102990,Cambridge Royal University,213,28,49.6,2022,United States,North America,Cambridge,45.2,57.3,39.8,Public,90885,Computer Science,1908585,624.54,56.3,129,7.6,32375,116,0.36,5746,5.63,56:44:00,56,44,Postgraduate,24796,7579,509.5,95,6,74.5,74.7,74.9,22.74
102991,Berkeley State University,222,30,51.1,2022,United States,North America,Berkeley,55.5,49.9,49.2,Public,40943,Arts & Humanities,1596777,242.41,51.5,176,3.41,43899,8834,20.12,2341,18.75,35:65,35,65,Undergraduate,34938,8961,509.5,95,6,74.5,74.7,74.9,22.74
102992,Sydney Metropolitan University,215,30,51.6,2022,Australia,Oceania,Sydney,46.8,59,48.6,Public,7275,Computer Science,312825,43.42,46.9,155,1.02,31651,14218,44.92,1436,22.04,58:42:00,58,42,Undergraduate,21559,10092,516.7,87,1,74.1,74.2,73.6,24.22
102993,Heidelberg State University,205,6,49.4,2022,Germany,Europe,Heidelberg,45.2,43.7,44.3,Public,101280,Computer Science,1721760,551.14,51.5,148,4.58,23107,5100,22.07,510,45.31,39:61,39,61,Undergraduate,17314,5793,463.6,105,10,77,76.9,77,22.93
