university_id,university_name,world_rank,national_rank,year,country,region,city,overall_score,academic_reputation_score,employer_reputation_score,citations_score,university_type,publications_count,subject_field,citations_count,citations_per_faculty,research_output_score,h_index,research_productivity_index,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
103262,Hyderabad Royal University,719,35,2023,India,Asia,Hyderabad,49.06,82.6,84,82.9,Private,38326,Arts & Humanities,1149780,186.5,90,83,2.31,31473,6309,20.05,1303,19,54,46,Postgraduate,22739,8734,513.4,115,37,74.3,74.8,73.9,22.14
103263,Singapore Metropolitan University,542,59,2023,Singapore,Asia,Singapore,60.97,83.9,80,79.8,Private,118473,Engineering,4738920,809.79,85.5,179,4.37,16580,700,4.22,3675,22.52,59,41,Both,12399,4181,529.2,103,20,73.6,73,72.9,22.75
103264,Singapore Metropolitan University,12,63,2023,Singapore,Asia,Singapore,97.99,85.4,85.5,79.9,Public,5150,Engineering,92700,16.31,92.3,116,5.82,10785,1822,16.89,2084,25.67,39,61,Both,7561,3224,529.2,103,20,73.6,73,72.9,22.75
103265,Singapore State University,477,71,2023,Singapore,Asia,Singapore,65.28,85.9,79.5,78.9,Private,16526,Arts & Humanities,280942,46.12,84.1,119,3.73,23644,4491,18.99,5595,10.67,49,51,Both,18122,5522,529.2,103,20,73.6,73,72.9,22.75
103266,Heidelberg Royal University,487,69,2023,Germany,Europe,Heidelberg,64.62,87.1,83.6,84.9,Public,108326,Arts & Humanities,866608,125.96,83.4,233,4.22,68835,10172,14.78,5852,9.14,51,49,Postgraduate,61268,7567,530.3,113,11,73.6,73.4,72.8,24.37
103267,Osaka International University,612,54,2023,Japan,Asia,Osaka,56.17,88.2,91.6,80.7,Private,82205,Social Sciences,3370405,993.34,83.5,230,4.21,28239,6064,21.47,2317,22.7,61,39,Both,22728,5511,525.3,92,1,73.6,73.9,72.9,23.37
103268,Toronto State University,89,56,2023,Canada,North America,Toronto,92.74,85.1,90.1,78.3,Private,31824,Engineering,286416,73.27,86.5,195,1.32,58330,20764,35.6,1794,9.42,54,46,Undergraduate,34943,23387,526.7,95,9,73.5,73.2,73.4,22.61
103269,Kyoto National University,244,44,2023,Japan,Asia,Kyoto,82.13,81.5,82.7,91.7,Public,95111,Computer Science,4089773,629,83.3,137,7.44,64822,27883,43.01,616,24.4,35,65,Both,47124,17698,525.3,92,1,73.6,73.9,72.9,23.37
103270,Mumbai Royal University,988,5,2023,India,Asia,Mumbai,30.83,89.1,79.9,89.9,Public,67720,Social Sciences,1083520,239.19,83.2,267,5.32,68201,29234,42.86,4587,22.56,47,53,Undergraduate,45976,22225,513.4,115,37,74.3,74.8,73.9,22.14
103271,Stanford Royal University,72,15,2023,United States,North America,Stanford,94.75,83.5,78.9,95.1,Public,111076,Arts & Humanities,2554748,1161.25,84,380,4.82,34763,15149,43.58,5425,26.99,61,39,Both,23330,11433,437.3,95,5,78.2,77.9,77.9,21.61
103272,Heidelberg State University,94,15,2023,Germany,Europe,Heidelberg,93.21,90.7,92.5,91,Public,114599,Natural Sciences,1833584,2892.09,89.3,127,7.16,7561,409,5.41,5431,12.79,46,54,Undergraduate,5267,2294,530.3,113,11,73.6,73.4,72.8,24.37
103273,Osaka International University,412,13,2023,Japan,Asia,Osaka,70.99,88.5,81.2,88.4,Public,27695,Arts & Humanities,553900,720.29,89.1,335,7.1,15646,1614,10.32,1520,25.94,52,48,Both,11916,3730,525.3,92,1,73.6,73.9,72.9,23.37
103274,Munich Technical University,461,9,2023,Germany,Europe,Munich,67.64,84.2,94.2,82,Public,58399,Medicine,875985,133.8,86,168,6.38,15646,1533,9.8,2520,7.22,53,47,Postgraduate,10977,4669,530.3,113,11,73.6,73.4,72.8,24.37
103275,Munich State University,190,10,2023,Germany,Europe,Munich,86.59,80.5,87.2,75.8,Private,31857,Arts & Humanities,286713,352.66,78.5,250,4.92,43494,3733,8.58,1182,13.98,62,38,Undergraduate,36071,7423,530.3,113,11,73.6,73.4,72.8,24.37
103276,Nanjing Technical University,149,11,2023,China,Asia,Nanjing,89.44,83.6,81.9,82.7,Public,27823,Arts & Humanities,1224212,1937.04,84.1,340,4.18,33539,5188,15.47,5840,17.74,48,52,Undergraduate,19866,13673,450.5,88,4,77.4,77.9,76.8,21.9
103277,Cambridge State University,335,13,2023,United States,North America,Cambridge,76.38,88.3,87.7,87,Private,115729,Medicine,4513431,1330.22,78.1,340,4.95,49156,15042,30.6,1922,16.66,42,58,Postgraduate,36561,12595,437.3,95,5,78.2,77.9,77.9,21.61
103278,Singapore Technical University,276,16,2023,Singapore,Asia,Singapore,80.45,91.1,81,89.1,Public,115890,Business,4751490,720.58,84.7,184,2.14,34089,2481,7.28,3411,11.56,45,55,Undergraduate,29473,4616,529.2,103,20,73.6,73,72.9,22.75
103279,Paris International University,327,17,2023,France,Europe,Paris,76.86,87.7,90.1,78.8,Public,32395,Natural Sciences,712690,115.7,90.1,253,0.93,12449,2558,20.55,1640,15.5,38,62,Both,8957,3492,508.9,95,2,74.6,74.4,75,22.7
103280,Montreal State University,912,17,2023,Canada,North America,Montreal,35.91,82.7,88.6,77.6,Private,91235,Computer Science,1003585,126.56,83.9,169,8.34,67417,23978,35.57,2253,29.92,35,65,Both,40786,26631,526.7,95,9,73.5,73.2,73.4,22.61
103281,Heidelberg Royal University,687,61,2023,Germany,Europe,Heidelberg,50.78,82.6,78,81.8,Public,27932,Engineering,1005552,131.82,82,358,4.81,8662,1515,17.49,3066,23.62,43,57,Postgraduate,7178,1484,530.3,113,11,73.6,73.4,72.8,24.37
103282,Berlin Metropolitan University,596,76,2023,Germany,Europe,Berlin,56.85,84.8,85.2,88.2,Public,106250,Arts & Humanities,2125000,1005.68,88.8,151,7.62,27902,3428,12.29,5754,14.75,40,60,Undergraduate,20404,7498,530.3,113,11,73.6,73.4,72.8,24.37
103283,Tokyo Technical University,695,49,2023,Japan,Asia,Tokyo,50.46,84.1,86.6,76.1,Public,70328,Medicine,2531808,1645.1,87.4,112,2.29,56998,25473,44.69,4839,29.31,44,56,Undergraduate,41049,15949,525.3,92,1,73.6,73.9,72.9,23.37
103284,Stanford Metropolitan University,928,53,2023,United States,North America,Stanford,34.07,88.1,94.8,91.4,Private,50356,Engineering,1561036,663.14,85.3,195,1.14,67458,23767,35.23,4088,9.5,55,45,Undergraduate,58469,8989,437.3,95,5,78.2,77.9,77.9,21.61
103285,Sydney State University,688,58,2023,Australia,Oceania,Sydney,50.77,82.5,82.3,88.7,Private,84235,Arts & Humanities,3790575,694.63,80.6,276,4.01,61315,519,0.85,1419,27.52,42,58,Postgraduate,49804,11511,477.7,106,8,76.2,76.2,76.8,22.83
103286,Tokyo State University,131,66,2023,Japan,Asia,Tokyo,89.6,90.1,78.8,77.3,Public,77228,Natural Sciences,3166348,492.59,84,218,4.3,17672,1920,10.86,2574,16.86,37,63,Undergraduate,12932,4740,525.3,92,1,73.6,73.9,72.9,23.37
103287,Montreal State University,886,73,2023,Canada,North America,Montreal,36.61,82.6,82.1,87.2,Public,110731,Arts & Humanities,4539971,1672.8,87,349,6.89,29890,8232,27.54,4151,24.92,49,51,Both,17209,12681,526.7,95,9,73.5,73.2,73.4,22.61
103288,Singapore State University,528,56,2023,Singapore,Asia,Singapore,62.01,84.1,85.2,84.4,Public,117099,Arts & Humanities,1990683,395.29,84.5,418,6.06,64092,13352,20.83,5323,7.81,37,63,Undergraduate,43292,20800,529.2,103,20,73.6,73,72.9,22.75
103289,Nanjing National University,680,60,2023,China,Asia,Nanjing,51.29,84.6,87.1,89.2,Public,103719,Business,3733884,543.03,89.9,407,7.69,55574,24424,43.95,1973,25.63,37,63,Postgraduate,44249,11325,450.5,88,4,77.4,77.9,76.8,21.9
103290,Singapore Royal University,945,54,2023,Singapore,Asia,Singapore,32.86,82.9,81.9,79.4,Public,106926,Engineering,3956262,636.67,90.1,177,2.52,11738,2125,18.1,1504,6.37,53,47,Both,7342,4396,529.2,103,20,73.6,73,72.9,22.75
103291,Melbourne International University,234,23,2023,Australia,Oceania,Melbourne,83.25,85,88.6,75.3,Private,67063,Social Sciences,2481331,420.35,79.9,367,2.75,38578,2711,7.03,4506,11.31,40,60,Postgraduate,26579,11999,477.7,106,8,76.2,76.2,76.8,22.83
103292,Delhi National University,879,19,2023,India,Asia,Delhi,38.18,86.8,77.9,78.9,Public,39994,Arts & Humanities,1319802,199.04,79.7,110,1.86,34219,3782,11.05,4986,29.2,60,40,Postgraduate,25776,8443,513.4,115,37,74.3,74.8,73.9,22.14
103293,Sydney Metropolitan University,214,18,2023,Australia,Oceania,Sydney,84.75,90.4,92.9,92,Private,55769,Engineering,2342298,887.23,91.1,109,6.5,10992,2726,24.8,3454,17.33,41,59,Undergraduate,8242,2750,477.7,106,8,76.2,76.2,76.8,22.83
103294,Cambridge State University,218,25,2023,United Kingdom,Europe,Cambridge,84.33,88.6,78.5,85,Private,77367,Medicine,2243643,359.27,90.4,363,5.79,15706,6801,43.3,2672,29.09,42,58,Undergraduate,9330,6376,494.8,98,29,75.3,75.3,75.2,21.69
103295,Shanghai Technical University,707,36,2023,China,Asia,Shanghai,49.88,81.1,89.7,79.7,Public,34130,Computer Science,511950,89.5,81.9,237,2.47,35701,9741,27.28,4230,24.55,46,54,Postgraduate,24870,10831,450.5,88,4,77.4,77.9,76.8,21.9
103296,Sydney National University,679,60,2023,Australia,Oceania,Sydney,51.36,79.6,77.6,89.3,Private,96240,Computer Science,769920,283.37,87.3,322,5.09,54986,11519,20.95,510,26.55,65,35,Undergraduate,48272,6714,477.7,106,8,76.2,76.2,76.8,22.83
103297,New York Technical University,539,53,2023,United States,North America,New York,61.3,86.2,78.7,84.7,Private,16638,Social Sciences,565692,198.35,80.1,415,6.28,57979,15965,27.54,2369,6.17,42,58,Undergraduate,52026,5953,437.3,95,5,78.2,77.9,77.9,21.61
103298,Oxford Royal University,226,42,2023,United Kingdom,Europe,Oxford,83.43,86.3,85.6,86,Public,12048,Business,144576,27.92,83.3,324,2.58,37239,14928,40.09,3093,8.14,61,39,Undergraduate,23305,13934,494.8,98,29,75.3,75.3,75.2,21.69
103299,Lyon International University,207,37,2023,France,Europe,Lyon,84.86,82.3,80.4,92.9,Public,74219,Computer Science,1261723,163.25,83.5,229,4.13,20789,6707,32.26,3663,20.42,60,40,Both,14387,6402,508.9,95,2,74.6,74.4,75,22.7
103300,Beijing National University,604,38,2023,China,Asia,Beijing,57.05,84.3,87.4,86.4,Public,77021,Social Sciences,3157861,1812.78,80.4,258,4.02,43820,11880,27.11,5531,21.51,48,52,Both,28802,15018,450.5,88,4,77.4,77.9,76.8,21.9
103301,Heidelberg International University,913,39,2023,Germany,Europe,Heidelberg,35.4,88.6,82.7,81.5,Private,31625,Natural Sciences,1201750,400.05,92.7,327,5.13,50431,18295,36.28,4438,29.34,63,37,Both,36101,14330,530.3,113,11,73.6,73.4,72.8,24.37
103302,Paris Technical University,715,40,2023,France,Europe,Paris,49.24,82,86.6,81.3,Public,93837,Arts & Humanities,1595229,204.39,84.2,382,2.92,6930,1680,24.24,2345,24.85,57,43,Both,4335,2595,508.9,95,2,74.6,74.4,75,22.7
103303,Delhi Metropolitan University,418,46,2023,India,Asia,Delhi,69.91,89.3,90.5,83.3,Public,15645,Natural Sciences,578865,136.46,81.1,402,5.6,15907,1909,12,5957,22.4,62,38,Undergraduate,13593,2314,513.4,115,37,74.3,74.8,73.9,22.14
103304,Manchester State University,934,51,2023,United Kingdom,Europe,Manchester,33.69,89.9,83.4,96.2,Public,5517,Medicine,55170,23.31,86,146,2.93,15564,2528,16.24,1531,20.04,61,39,Postgraduate,10213,5351,494.8,98,29,75.3,75.3,75.2,21.69
103305,New York State University,884,59,2023,United States,North America,New York,37.03,81.8,85.9,88.5,Public,91349,Computer Science,3653960,1288.42,85,376,7.72,65887,11078,16.81,3097,27.54,47,53,Postgraduate,42077,23810,437.3,95,5,78.2,77.9,77.9,21.61
103306,Singapore National University,20,41,2023,Singapore,Asia,Singapore,97.87,81.5,79.2,93.8,Private,38727,Natural Sciences,1432899,264.67,89.8,233,5.15,47070,1481,3.15,3208,26.62,37,63,Both,42207,4863,529.2,103,20,73.6,73,72.9,22.75
103307,Stanford Technical University,167,43,2023,United States,North America,Stanford,87.54,86.5,90.4,86.8,Public,38236,Computer Science,535304,133.16,84.2,254,0.8,31429,5783,18.4,3927,17.71,41,59,Both,26861,4568,437.3,95,5,78.2,77.9,77.9,21.61
103308,Kyoto Technical University,375,65,2023,Japan,Asia,Kyoto,72.54,84.1,75.8,76.9,Private,26666,Engineering,853312,167.61,78.2,438,4.07,52988,2079,3.92,4782,17.73,57,43,Postgraduate,46717,6271,525.3,92,1,73.6,73.9,72.9,23.37
103309,Paris Royal University,672,72,2023,France,Europe,Paris,51.61,85.8,85,79,Public,83225,Engineering,1414825,309.32,83.8,283,5.22,58251,20967,35.99,4907,10.22,43,57,Undergraduate,48265,9986,508.9,95,2,74.6,74.4,75,22.7
103310,Osaka National University,365,77,2023,Japan,Asia,Osaka,73,82.6,85,80,Private,4548,Arts & Humanities,118248,81.33,78,268,2.32,32773,4151,12.67,1329,28.82,42,58,Postgraduate,18854,13919,525.3,92,1,73.6,73.9,72.9,23.37
103311,Oxford Royal University,346,36,2023,United Kingdom,Europe,Oxford,75.15,84.4,82,82.6,Public,104618,Arts & Humanities,3557012,1458.39,90.7,123,1.83,7318,1362,18.61,4231,29.61,57,43,Postgraduate,5987,1331,494.8,98,29,75.3,75.3,75.2,21.69
103312,Osaka National University,603,39,2023,Japan,Asia,Osaka,57.1,87.3,78,91.3,Private,12734,Computer Science,573030,94,80.5,193,0.8,45537,15572,34.2,2696,19.46,48,52,Postgraduate,37639,7898,525.3,92,1,73.6,73.9,72.9,23.37
103313,Beijing Technical University,636,41,2023,China,Asia,Beijing,54.75,80.7,86.9,90.8,Private,79927,Natural Sciences,2237956,582.95,84.8,157,8.06,5840,471,8.07,2146,7.47,51,49,Both,5177,663,450.5,88,4,77.4,77.9,76.8,21.9
103314,New York Royal University,311,43,2023,United States,North America,New York,77.46,82.3,91.2,86.8,Public,23718,Medicine,640386,135.93,85.7,405,6.85,17422,1214,6.97,2135,18.82,48,52,Both,14912,2510,437.3,95,5,78.2,77.9,77.9,21.61
103315,Boston Metropolitan University,272,42,2023,United States,North America,Boston,80.21,80.8,89.4,75.4,Public,64117,Engineering,1667042,385.53,88,128,5.08,9616,1285,13.36,587,12.56,61,39,Undergraduate,7522,2094,437.3,95,5,78.2,77.9,77.9,21.61
103316,Nanjing Technical University,701,50,2023,China,Asia,Nanjing,50.02,83.6,84,72.8,Public,94032,Computer Science,2068704,392.77,89.7,426,5.92,5630,2010,35.7,610,11.56,65,35,Undergraduate,3685,1945,450.5,88,4,77.4,77.9,76.8,21.9
103317,Lyon Royal University,511,35,2023,France,Europe,Lyon,63.62,84.4,81.8,89.2,Private,59737,Engineering,2508954,509.02,81.8,398,7.74,43810,9541,21.78,2529,19.52,49,51,Undergraduate,26053,17757,508.9,95,2,74.6,74.4,75,22.7
103318,Nanjing International University,345,45,2023,China,Asia,Nanjing,75.04,79.6,77,86.8,Public,29713,Medicine,237704,67.74,86.2,357,2.92,10505,3330,31.7,2049,27.85,63,37,Undergraduate,6797,3708,450.5,88,4,77.4,77.9,76.8,21.9
103319,Stanford Technical University,257,47,2023,United States,North America,Stanford,81.16,79.4,84.9,83.1,Private,62045,Computer Science,496360,91.95,88.6,331,3.91,15779,5652,35.82,2353,24.7,35,65,Both,9402,6377,437.3,95,5,78.2,77.9,77.9,21.61
103320,Beijing Metropolitan University,586,40,2023,China,Asia,Beijing,58.27,85.3,76.3,84.1,Public,10780,Arts & Humanities,377300,69.66,87.5,326,7.67,39843,6411,16.09,1463,10.86,42,58,Postgraduate,29484,10359,450.5,88,4,77.4,77.9,76.8,21.9
103321,Singapore International University,148,4,2023,Singapore,Asia,Singapore,89.65,79,79.5,86.6,Private,14166,Medicine,453312,505.36,81.8,178,1.63,10998,1583,14.39,2376,23.12,43,57,Both,6798,4200,529.2,103,20,73.6,73,72.9,22.75
103322,Montreal State University,626,16,2023,Canada,North America,Montreal,55.95,83.3,89.5,79.5,Public,25919,Medicine,751651,134.34,85.3,331,5.18,42040,14038,33.39,4618,13.81,60,40,Both,29302,12738,526.7,95,9,73.5,73.2,73.4,22.61
103323,Melbourne State University,267,16,2023,Australia,Oceania,Melbourne,81.08,86.3,86.9,87.5,Public,106728,Computer Science,4375848,568.88,84.2,413,5.97,36467,11637,31.91,4231,8.41,59,41,Both,29162,7305,477.7,106,8,76.2,76.2,76.8,22.83
103324,Toronto National University,45,18,2023,Canada,North America,Toronto,96.58,83.9,83.5,81.3,Private,76365,Arts & Humanities,1069110,657.11,78.5,302,5.54,51882,11440,22.05,1876,18.73,41,59,Postgraduate,34944,16938,526.7,95,9,73.5,73.2,73.4,22.61
103325,Lyon Technical University,677,16,2023,France,Europe,Lyon,52.38,88,85.5,92.6,Private,81956,Computer Science,2540636,2042.31,85.2,293,1.43,65849,16091,24.44,1680,19.82,43,57,Both,53993,11856,508.9,95,2,74.6,74.4,75,22.7
103326,Melbourne National University,256,22,2023,Australia,Oceania,Melbourne,81.73,83.4,82.6,93.6,Public,71789,Computer Science,2297248,504.78,79.6,127,3.22,43739,12260,28.03,4233,15.23,65,35,Undergraduate,27502,16237,477.7,106,8,76.2,76.2,76.8,22.83
103327,Boston National University,16,23,2023,United States,North America,Boston,98.51,80.8,81.5,84.6,Public,49705,Business,894690,234.64,81.3,213,0.93,59905,10939,18.26,4379,21.12,60,40,Undergraduate,33554,26351,437.3,95,5,78.2,77.9,77.9,21.61
103328,Shanghai National University,350,21,2023,China,Asia,Shanghai,75.17,86.5,87,86,Public,110711,Computer Science,2878486,542.5,84.6,254,0.96,31657,1354,4.28,3582,21.88,38,62,Postgraduate,22712,8945,450.5,88,4,77.4,77.9,76.8,21.9
103329,Tokyo Royal University,655,8,2023,Japan,Asia,Tokyo,54.08,87.7,81.8,90,Private,93198,Medicine,3261930,564.84,77.4,129,1.95,57667,4267,7.4,5059,23.94,52,48,Postgraduate,47695,9972,525.3,92,1,73.6,73.9,72.9,23.37
103330,Melbourne Technical University,562,11,2023,Australia,Oceania,Melbourne,60.53,78.2,77.1,83.7,Public,27172,Arts & Humanities,271720,51.65,75.4,301,7.73,27765,8577,30.89,5597,24.23,39,61,Undergraduate,16746,11019,477.7,106,8,76.2,76.2,76.8,22.83
103331,Lyon International University,910,10,2023,France,Europe,Lyon,36.19,81,84.2,92,Public,74332,Engineering,3344940,588.38,79.3,371,0.84,40987,18194,44.39,5199,21.49,54,46,Undergraduate,36307,4680,508.9,95,2,74.6,74.4,75,22.7
103332,Brisbane Technical University,657,43,2023,Australia,Oceania,Brisbane,53.24,82.8,82.6,86.8,Public,54797,Business,2465865,677.99,82,211,1.94,43822,10768,24.57,4838,12.59,61,39,Both,39142,4680,477.7,106,8,76.2,76.2,76.8,22.83
103333,Kyoto National University,486,47,2023,Japan,Asia,Kyoto,65.13,86.9,86.9,91,Public,111605,Business,4799015,1038.07,87.1,444,6.68,63285,17905,28.29,2793,9.93,54,46,Postgraduate,55977,7308,525.3,92,1,73.6,73.9,72.9,23.37
103334,Tokyo International University,133,47,2023,Japan,Asia,Tokyo,89.84,82.1,85,78.2,Public,76072,Engineering,3042880,442.67,80.5,190,0.83,18563,8306,44.74,5407,9.04,39,61,Both,11900,6663,525.3,92,1,73.6,73.9,72.9,23.37
103335,Munich Royal University,697,52,2023,Germany,Europe,Munich,50.26,86.5,74.2,77.6,Private,67788,Social Sciences,2508156,877.28,87,259,2,56954,21774,38.23,5519,29.25,35,65,Postgraduate,33781,23173,530.3,113,11,73.6,73.4,72.8,24.37
103336,Nanjing Technical University,940,59,2023,China,Asia,Nanjing,33.11,79,89.6,81.5,Private,40642,Medicine,1381828,191.79,80.5,207,1.57,12134,3134,25.83,2847,24.89,60,40,Undergraduate,9191,2943,450.5,88,4,77.4,77.9,76.8,21.9
103337,Brisbane Metropolitan University,556,53,2023,Australia,Oceania,Brisbane,60.11,83.8,83.5,93.2,Private,58964,Arts & Humanities,2004776,585.17,80.7,215,4.63,28625,3709,12.96,562,25.7,42,58,Both,18582,10043,477.7,106,8,76.2,76.2,76.8,22.83
103338,Lyon State University,938,34,2023,France,Europe,Lyon,33.75,84,82,82.5,Private,81192,Engineering,1542648,397.08,82.6,331,3.58,52100,4536,8.71,4518,15.31,59,41,Postgraduate,38530,13570,508.9,95,2,74.6,74.4,75,22.7
103339,Osaka National University,274,24,2023,Japan,Asia,Osaka,80.43,87.7,89.8,82.9,Private,65969,Computer Science,1319380,370.61,84.3,218,6.77,24079,6785,28.18,2281,10.46,43,57,Postgraduate,14711,9368,525.3,92,1,73.6,73.9,72.9,23.37
103340,Montreal State University,308,37,2023,Canada,North America,Montreal,77.79,85.4,81,77,Private,76065,Arts & Humanities,3042600,3461.43,87.6,120,7.64,51385,13183,25.66,5066,23.26,60,40,Postgraduate,42872,8513,526.7,95,9,73.5,73.2,73.4,22.61
103341,Singapore Metropolitan University,468,38,2023,Singapore,Asia,Singapore,66.57,81.8,84.3,81.7,Public,52199,Computer Science,1670368,224.84,83.2,97,6.87,54177,680,1.26,1693,23.47,49,51,Postgraduate,33737,20440,529.2,103,20,73.6,73,72.9,22.75
103342,Nanjing International University,791,12,2023,China,Asia,Nanjing,44.48,79.8,81.4,76,Private,36595,Natural Sciences,402545,202.69,87.9,123,1.46,45103,2033,4.51,3580,7.24,44,56,Postgraduate,28128,16975,450.5,88,4,77.4,77.9,76.8,21.9
103343,Paris Royal University,415,35,2023,France,Europe,Paris,70.34,79.7,78,89.5,Private,65247,Social Sciences,1500681,417.9,85.4,418,5.85,64151,5776,9,1167,21.03,54,46,Postgraduate,51898,12253,508.9,95,2,74.6,74.4,75,22.7
103344,Berlin Metropolitan University,494,36,2023,Germany,Europe,Berlin,64.79,86.6,77.4,85.6,Public,79260,Business,1268160,161.96,84,358,1.32,35832,8640,24.11,5062,26.13,60,40,Both,24164,11668,530.3,113,11,73.6,73.4,72.8,24.37
103345,Cambridge Metropolitan University,704,34,2023,United Kingdom,Europe,Cambridge,50.13,85.7,77.6,91.8,Public,56295,Engineering,2082915,1651.8,82.4,206,4.35,68365,1311,1.92,1138,21.85,51,49,Undergraduate,53836,14529,494.8,98,29,75.3,75.3,75.2,21.69
103346,Berlin Royal University,180,32,2023,Germany,Europe,Berlin,86.85,83.6,74.3,78.7,Private,88359,Natural Sciences,1855539,309.51,81.3,354,2.13,54708,20186,36.9,5851,25.63,52,48,Both,38630,16078,530.3,113,11,73.6,73.4,72.8,24.37
103347,Delhi Metropolitan University,6,36,2023,India,Asia,Delhi,98.95,82.5,76.9,86.8,Public,77539,Business,3411716,900.19,82.1,207,2.08,68918,12706,18.44,5627,7.74,37,63,Postgraduate,54614,14304,513.4,115,37,74.3,74.8,73.9,22.14
103348,Edinburgh Metropolitan University,171,34,2023,United Kingdom,Europe,Edinburgh,87.44,82.1,81.7,83.8,Private,71042,Natural Sciences,2912722,766.51,82.6,353,4.39,40295,13578,33.7,2329,23.32,52,48,Both,24435,15860,494.8,98,29,75.3,75.3,75.2,21.69
103349,Sydney State University,722,36,2023,Australia,Oceania,Sydney,48.83,82.8,76.4,89.8,Public,18756,Natural Sciences,787752,653.19,81.1,80,2.73,17551,3376,19.24,5541,8.13,38,62,Undergraduate,14200,3351,477.7,106,8,76.2,76.2,76.8,22.83
