Univ_ID,Year,University_Name,World Rank,Natl_Rank,Overall_Score,Country,Region,City,Univ_Type,Academic_Rep_Score,Employer_Rep_Score,Citations_Score,Publications,Citations,Citations_Per_Faculty,H_Index,Research_Output_Score,Research_Productivity_Index,Subject_Field
2782,2020,"University of Maryland, College Park",136.0,46.0,52.1,United States,north america,College Park,Public,56.43644098,49.63454414,51.44017883,8609,204995,53.97444121,517,53.9,2.27,Natural Sciences
1046,2021,Kyungpook National University,565.5,24.0,29.035,South Korea,asia,Daegu,public,32.12999926,31.56867607,35.20067195,144,1801,36.01777647,43,33.7,2.88,Engineering & Technology
1547,2024,Pontifícia Universidade Católica de São Paulo,1100.5,19.0,42.2,brazil,Latin America  ,São Paulo,private,11.3,11.2,1.2,4803,1173,1.0,36,6.2,4.09, Life Sciences & Medicine
2623,2026,University of Florence,404.0,19.0,37.2,Italy,Europe,Florence,public,45.1,16.9,49.7,23114,232686,34.3194012,444,47.4,3.41,Arts & Humanities
3249,2020,Uppsala University,116.0,4.0,55.5,Sweden  ,Europe,Uppsala, PUBLIC,57.12330791,55.17000419,54.34542711,17722,50524,17.77146424,215,55.7,6.23,Engineering & Technology  
1158,2022,Massachusetts Institute of Technology,1.0,1.0,100.0,UNITED STATES,North America,Cambridge, Private,100.0,100.0,98.62031532,16467,271825,88.68684594,562,99.3,5.37,Life Sciences & Medicine
1994,2022,The University of New South Wales,,5.0,77.7,AUSTRALIA,Oceania  ,Sydney,Public,79.50897784,,67.49829287,10468,143785,44.6677056,380,73.5,3.25,
1521,2016,Polytechnic University of Valencia,610.0,19.0,23.7525,Spain  ,Europe,Spain,Private,21.91378869,31.31304987,18.74402795,9913,36109,9.920075978,200,20.3,2.72,Life Sciences & Medicine
2133,2019,Universidad Carlos III de Madrid,253.0,9.0,37.9, Spain,Europe,Madrid,Public,38.63287962,35.71073734,40.89092883,146,1307,26.13617389,33,39.8,2.92,social sciences & management
1980,2017,The University of Arizona,233.0,71.0,42.8, United States,North America,Tucson,Public,50.98252997,36.85430006,47.6520293,24621,239041,41.76116268,464,49.3,4.3,Social Sciences & Management
2713,2019,University of Kerala,1046.0,43.0,17.67,India, Asia,India, Private,16.3948959,13.3413798,14.88716467,1355,5006,9.797229324,72,15.6,2.65,Natural Sciences
899,2024,Jilin University,502.0,30.0,23.1, China (Mainland), Asia,Changchun, Public,14.3,47.1,23.6,7934,42507,17.7703453,212,19.0,3.32, Natural Sciences  
1859,2025,Swansea University,298.0,44.0,36.5, United Kingdom  ,europe  ,Swansea,Public,23.1,43.1,27.9,18364,64959,17.83598466,257,25.5,5.04,social sciences & management
2726,2020,University of La Frontera,950.0,17.0,23.985,Chile, Latin America,Chile,PRIVATE,27.91920855,24.30125464,24.46883416,1794,9366,17.60491636,108,26.2,3.37,SOCIAL SCIENCES & MANAGEMENT
3336,2023,Wroclaw University of Science and Technology,1003.0,18.0,44.2,Poland,Europe,Wroclaw ,public,11.4,20.4,5.3,8502,7051,2.354420362,89,8.4,2.84,Life Sciences & Medicine
2219,2026,Universidad Tecnológica Centroamericana - Honduras,,,1.0,Honduras,Americas,Honduras,Private not for Profit,7.9,7.7,1.3,1809,917,1.318782926,31,4.6,2.6,Engineering & Technology  
3131,2024,Università Vita-Salute San Raffaele,595.0,35.0,19.9,ITALY,Europe,Milan,Private,3.1,1.7,39.0,3761,25237,35.54553219,155,21.0,5.3,Engineering & Technology
47,2026,Aksaray University,2026.0,88.0,17.1885,TURKEY,Asia,Turkey,Private,17.90139742,19.22218241,14.93646455,415,16130,15.00448968,123,16.4,0.39,Engineering & Technology
2523,2022,University of Burgos,1258.0,72.0,20.9325,Spain,Europe,Spain,Public  ,24.27078992,24.37936321,25.50160642,3296,32675,29.06990477,163,24.9,2.93,life sciences & medicine  
441,2018,De Montfort University,721.0,80.0,25.03,United Kingdom,europe,Leicester,Public,24.80379957,18.22630316,22.88827707,2850,39264,24.81930346,195,23.8,1.8,Social Sciences & Management
1703,2025,Savitribai Phule Pune University,635.5,18.0,35.8965,India,Asia,Pune,Public,8.9,18.3,35.3,1614,10357,34.52344157,104,22.1,5.38,NATURAL SCIENCES
2203,2025,Universidad Panamericana,695.5,3.0,17.482,Mexico,AMERICAS,Mexico City,Private,9.9,20.0,1.2,4844,1368,1.0,36,5.6,3.54,SOCIAL SCIENCES & MANAGEMENT
1689,2023,San Francisco State University,1274.0,252.0,29.2,united states,Americas,United States,public,4.0,2.5,5.8,9665,10743,5.060087463,108,4.9,4.55,Arts & Humanities
389,2021,Clarkson University,775.5,178.0,49.2,united states,NORTH AMERICA,Potsdam,Private,40.70944307,43.78973447,40.70187632,1267,6478,22.2614802,88,40.7,4.35,Engineering & Technology
597,2023,Gadjah Mada University,231.0,1.0,40.2,INDONESIA,Asia,Yogyakarta, PUBLIC,49.1,55.1,1.6,5686,5145,1.865425467,73,25.4,2.06,Arts & Humanities
2319,2018,Universidade Federal da Bahia,900.5,25.0,18.4,Brazil  ,Latin America,Salvador,Public,19.57128895,17.95238752,19.8774953,2329,23292,8.859790405,143,19.7,0.89,Arts & Humanities
2472,2020,University of Almería,1052.0,63.0,20.95,SPAIN,europe,Spain,Private,16.68135527,24.08593035,13.44010597,1242,6796,10.37546855,83,15.1,1.9, arts & humanities
945,2023,Karl-Franzens-Universitaet Graz,671.0,15.0,62.7,AUSTRIA,Europe  ,Graz,Public,20.9,7.6,12.0,5147,4916,4.38904952,69,16.4,4.6,Natural Sciences
993,2019,King Abdullah University of Science & Technology,,,1.0,saudi arabia  ,Asia,Thuwal,Private,1.124470689,1.044977158,1.258855944,249,158,1.091689044,12,1.2,1.72,Life Sciences & Medicine  
3340,2019,Wuhan University,257.0,8.0,37.5,china (mainland),Asia,Wuhan, Public,35.65330398,33.50960285,49.83938774,14377,193395,50.52121871,436,42.7,3.76,arts & humanities
905,2022,Johannes Kepler University of Linz,725.0,14.0,33.8425,Austria  , Europe,Austria,Public,40.8954867,32.03907087,23.25026152,1738,12279,16.43755678,107,32.1,2.33,SOCIAL SCIENCES & MANAGEMENT
314,2018,Ca’ Foscari University of Venice,584.0,39.0,31.505, Italy  ,Europe,Italy,PUBLIC,27.13683627,28.32626583,29.95498247,3435,11557,8.696132949,107,28.5,2.58, Arts & Humanities
749,2024,Illinois State University,,,1.0,UNITED STATES,Americas,United States, private  ,3.7,3.5,5.2,1678,4972,4.446828625,62,4.4,1.5,Life Sciences & Medicine
527,2021,Ewha Womans University,333.0,13.0,31.7, South Korea,Asia,Seoul,PRIVATE,34.94510616,37.89374832,33.17688846,203,1685,33.70844362,42,34.1,4.06,Arts & Humanities
932,2026,Kanagawa University,2107.0,111.0,15.179,Japan,Asia  ,Japan,Private  ,18.4842698,16.99107907,12.67878375,2134,16021,14.88908931,119,15.6,1.98,life sciences & medicine
174,2016,Babeş-Bolyai University,576.0,1.0,25.12,romania,Europe,Romania,Private,23.4164519,18.49803665,23.87782032,8367,32267,14.46963793,198,23.6,3.75,Engineering & Technology  
1138,2024,Management and Science University,625.5,15.0,67.1,Malaysia,Asia,Shah Alam,C,12.4,12.2,1.6,1391,514,1.310626294,18,7.0,3.55,Engineering & Technology
1568,2024,Princeton University,17.0,11.0,87.0,United States, north america,Princeton,Private,99.8,97.5,100.0,7874,85495,66.68907059,282,99.9,6.14, Natural Sciences
2480,2018,University of Arizona,,49.0,54.92,United States,Americas,United States,Public,67.54402459,,56.17197458,9850,298953,44.05444752,523,61.9,1.45,
968,2019,Kazan National Research Technological University,1140.0,9.0,15.2025,Russian Federation,Europe,Kazan,Public,13.39892222,17.58534385,14.67286959,3416,10491,9.106888503,125,14.0,2.97,Arts & Humanities
2601,2018,University of Dhaka,725.5,1.0,14.795,BANGLADESH,Asia  ,Dhaka,Public,13.26630948,14.85031447,14.15303372,160,504,10.07421285,19,13.7,3.2,Natural Sciences
2407,2025,Universitat de Barcelona,165.0,3.0,50.7,Spain,Europe,Barcelona,Public,73.7,30.3,38.1,8074,118819,27.97725518,309,55.9,1.9,Life Sciences & Medicine
2909,2024,University of Porto,253.0,1.0,39.0,Portugal,Europe  ,Porto, Public,39.8,22.9,58.1,10497,86196,38.75727242,342,49.0,4.72,LIFE SCIENCES & MEDICINE  
3032,2017,University of Toulouse,337.0,24.0,41.465,France,Europe,France,Private,42.23170616,40.63709081,40.27060517,15698,223568,30.13858324,525,41.3,2.12,Social Sciences & Management  
344,2025,Charles University,246.0,1.0,41.0,Czech Republic,Europe,Prague,Public,45.6,49.1,8.0,20987,25860,6.067671574,151,26.8,4.92,Engineering & Technology  
2292,2022,Universidad del Bío-Bío,1201.0,22.0,27.7,chile,LATIN AMERICA,Concepción,Public,33.70261072,32.10803587,25.45635318,2212,12673,25.4482394,106,29.6,4.44,Life Sciences & Medicine
3039,2021,University of Tromsø The Arctic University of Norway,416.0,5.0,27.2,NORWAY,Europe,Tromsø,Public,31.75054863,34.4224848,28.26086855,134,984,19.67764606,29,30.0,2.68,arts & humanities
1124,2016,Macquarie University,315.0,18.0,39.9775,AUSTRALIA,Oceania,Sydney,public,34.77715037,38.18653444,40.99345306,10286,53875,22.4197554,238,37.9,4.28,Arts & Humanities
3384,2023,Zayed University,755.0,11.0,40.3675,UNITED ARAB EMIRATES,Asia,"Abu Dhabi,", public,11.8,13.9,4.8,3200,1208,2.279248042,35,8.3,6.04,Social Sciences & Management
2480,2026,University of Arizona,287.0,51.0,46.8,united states of america,Americas,United States of America,Public,49.3,40.4,47.4,10013,173646,39.18014916,386,48.3,2.26,Engineering & Technology
2495,2022,University of Bath,166.0,32.0,47.7,United Kingdom,Europe,Bath,Public,41.93427872,43.88842412,48.29375873,3431,58412,43.62366379,252,45.1,2.56,Engineering & Technology
1367,2025,Nippon Medical School,,36.0,32.8055, JAPAN,Asia,Japan,Public,32.0842187,,20.75750159,262,1200,12.00398767,27,26.4,2.62,
693,2026,Heriot-Watt University,287.0,40.0,46.8,United Kingdom,EUROPE,Edinburgh, Public,25.7,34.8,61.8,2876,39241,60.27863836,190,43.8,4.42,engineering & technology
2473,2018,University of Amsterdam,58.0,2.0,74.3, Netherlands  ,Europe,Amsterdam,Public  ,75.66572692,94.0838999,75.46198118,43662,395493,65.91554409,674,75.6,7.28,Engineering & Technology
3360,2018,Yazd University,1057.0,12.0,12.9625,Iran,asia  ,Iran,public,14.1066621,11.70694866,14.65143631,1527,9394,11.18284857,96,14.4,1.82,Engineering & Technology
1549,2021,Pontifícia Universidade Católica do Rio Grande do Sul,1001.0,26.0,34.4,brazil,Latin America,Porto Alegre,private,44.17116014,33.81090217,27.21584432,2407,7883,10.87324932,87,35.7,3.32,Social Sciences & Management
413,2020,Coventry University,535.5,68.0,29.825,united kingdom,Europe,Coventry, Public  ,25.48177767,37.95417535,27.47365478,66,1353,27.0617141,32,26.5,1.32,Life Sciences & Medicine
2596,2021,University of Delaware,545.5,129.0,47.055,UNITED STATES,North America,Newark,Public,47.41266557,50.66695322,45.02552379,158,1746,34.92130213,34,46.2,3.16,Natural Sciences
2682,2019,University of Hyderabad,595.5,12.0,52.7,India,Asia,Hyderabad,Public,75.0216167,57.76528353,64.16197959,1627,18298,45.18044355,126,69.6,4.02,LIFE SCIENCES & MEDICINE
1072,2026,Leiden University,119.0,5.0,65.7,Netherlands,Europe,Leiden, Public,80.4,46.3,64.9,19094,193213,61.06593198,545,72.6,6.03,engineering & technology
74,2020,Alexandria University,900.5,10.0,21.1575,Egypt,Africa,Alexandria,PUBLIC  ,14.66503593,24.27661412,20.1343692,19270,126553,12.84544885,361,17.4,1.96,natural sciences
2280,2018,Universidad de Zaragoza,465.5,15.0,57.8,Spain  ,Europe,Huesca,Public,58.94682462,54.41353668,53.04716134,253,1830,36.59832142,41,56.0,5.06,Social Sciences & Management
2618,2018,University of Erlangen-Nuremberg,163.0,22.0,54.7925, Germany,Europe,Germany,Public,61.94418302,63.82687077,55.14135364,11509,121415,43.92729784,244,58.5,4.16,Arts & Humanities  
1118,2020,MIREA - Russian Technological University,1391.0,20.0,11.4725, Russian Federation,Europe  ,Moscow,Public,10.36551636,13.92239359,11.58707838,3572,25993,11.46592315,157,11.0,1.58,Natural Sciences
712,2022,Huaqiao University,1068.0,37.0,25.58,CHINA,asia,China, public,26.89312363,23.21431934,22.25903965,6416,29115,13.80489109,163,24.6,3.04,Social Sciences & Management
201,2026,Başkent University,1991.0,79.0,17.9745,turkey  ,Asia,Turkey,public  ,20.1172745,16.22765723,21.23907744,3358,20900,14.96048754,157,20.7,2.4,Arts & Humanities
55,2026,Al Zaytoonah University,1300.5,17.0,40.6, jordan,Asia,Jordan,Private not for Profit,5.9,7.7,8.1,2688,5521,5.923542051,70,7.0,2.88,Social Sciences & Management
2059,2016,Trinity College Dublin,101.0,1.0,57.9,ireland,Europe,Ireland,Private,60.09555889,64.02657245,54.1865758,8267,75097,37.19509414,327,57.1,4.09,Social Sciences & Management  
3163,2026,Universität Rostock,875.5,93.0,60.0,GERMANY,Europe,Rostock,public,9.6,5.0,9.5,4906,11934,9.449067881,124,9.6,3.88,Arts & Humanities  
412,2023,Covenant University,699.0,3.0,36.4475, Nigeria, AFRICA,Nigeria,public,33.17272762,44.5613281,32.87172175,1107,24373,34.52272292,119,33.0,1.57, Engineering & Technology
84,2019,Alzahra University,1126.0,19.0,15.835,Iran,Asia,Iran,Public,16.36061406,17.68678773,15.87981924,1896,6316,8.056602641,67,16.1,2.42,arts & humanities
2094,2024,Ulsan National Institute of Science and Technology,266.0,10.0,37.7,SOUTH KOREA  ,Asia,South Korea,public  ,15.0,11.9,98.6,1075,30772,78.69957875,191,56.8,2.75,Natural Sciences
2848,2025,University of New Mexico,795.5,149.0,62.0,united states,Americas,Albuquerque,Public,10.5,8.0,14.9,5158,23780,13.61946116,160,12.7,2.95,Engineering & Technology
3022,2020,University of Texas at Arlington,709.0,174.0,31.2325,United States,North America,United States,PUBLIC,31.71821987,31.3407708,31.70451234,6853,42208,21.30650078,185,31.7,3.46,Arts & Humanities  
2065,2023,Tulane University,472.0,109.0,25.2,united states,NORTH AMERICA  ,New Orleans, Private  ,9.5,4.2,11.4,2499,4808,5.432665291,62,10.4,2.82,arts & humanities
718,2023,Humboldt University of Berlin,87.0,8.0,64.8875,Germany  ,Europe  ,Germany,Private  ,68.0380987,60.33121257,68.81680801,21367,118090,30.92178707,347,68.4,5.59,life sciences & medicine
3246,2018,Université du Québec,525.5,21.0,33.34,Canada, North America,Québec,PUBLIC,30.77998637,44.50908572,31.37105588,177,1530,30.60674924,39,31.1,3.54, life sciences & medicine
262,2016,Boğaziçi University,487.0,4.0,30.25,Turkey  ,Asia,Turkey,Public,39.4594014,31.2196602,38.99914549,3609,22338,26.12607942,133,39.2,4.22,Arts & Humanities
1195,2026,Mie University,1629.0,76.0,25.2765,Japan,Asia,Japan,Public,27.37112668,25.02631571,30.98006185,1225,12315,23.41166654,112,29.2,2.33,ENGINEERING & TECHNOLOGY
394,2023,Colegio de México,402.0,3.0,28.3,Mexico,Americas,Mexico,Public  ,14.9,3.9,1.5,1946,928,1.482254431,26,8.2,3.11, Engineering & Technology
1995,2026,The University of Newcastle,227.0,18.0,53.1,Australia  ,Oceania  ,Australia,public,36.0,30.5,95.2,7706,70163,38.31947275,269,65.6,4.21,arts & humanities
2030,2022,Tokyo Metropolitan University,725.5,30.0,32.5575, Japan,Asia,Tokyo,Public,34.8040308,31.75038852,32.72692945,2310,14806,18.01215613,121,33.8,2.81,Arts & Humanities
1858,2026,Suranaree University of Technology,1300.5,12.0,27.3345,Thailand,Asia,Nakhon Ratchasima ,Public,10.2,6.5,16.7,6314,18631,14.20054176,126,13.4,4.81, Arts & Humanities
2741,2023,University of Leicester,279.0,41.0,36.6,United Kingdom,EUROPE,Leicester,Public,22.2,14.9,42.7,3047,31039,27.59037745,188,32.4,2.71,Engineering & Technology  
2431,2017,Universiti Teknologi MARA - UiTM,701.0,8.0,28.5, Malaysia,Asia,Shah Alam,Public  ,24.43927953,27.95165125,30.89168937,226,1537,30.73905476,35,27.7,4.52,Social Sciences & Management
2429,2023,Universiti Teknologi Brunei,341.0,2.0,31.6, Brunei,Asia,Bandar Seri Begawan,public,12.0,7.0,7.6,918,1328,5.774263129,34,9.8,3.99,social sciences & management
3257,2017,Utrecht University,104.0,4.0,62.4,netherlands,Europe,Utrecht,Public,70.07401059,45.02936238,64.90048612,18069,72292,22.21634096,304,67.5,5.55,Natural Sciences
3237,2020,Université de Sherbrooke,675.5,23.0,33.87, Canada, North America,Sherbrooke,Public,35.10241315,31.63216973,29.9049161,57,806,16.11202383,33,32.5,1.14,LIFE SCIENCES & MEDICINE
148,2021,Auckland University of Technology,437.0,10.0,26.2,NEW ZEALAND, Oceania,Auckland,PUBLIC,19.78326534,24.35037337,19.77950506,4241,9073,7.229822636,97,19.8,3.38, Life Sciences & Medicine
203,2025,Beijing Foreign Studies University,1300.5,66.0,37.8,China (Mainland),Asia,Beijing, PUBLIC,5.7,2.9,1.5,2823,982,1.127675193,30,3.6,3.24,Arts & Humanities
2860,2026,"University of North Carolina, Chapel Hill",140.0,31.0,63.2, UNITED STATES OF AMERICA,Americas,Chapel Hill, Public,72.2,55.5,47.9,8733,137583,57.42176287,325,60.0,3.64,Social Sciences & Management
2964,2022,University of Siena,625.5,39.0,36.6225,Italy,Europe,Siena,public  ,35.59893335,29.76964804,28.38076482,2417,15190,20.49994014,124,32.0,3.26,Social Sciences & Management
605,2022,Gdańsk University of Technology,900.5,4.0,24.0725,poland,EUROPE,Gdańsk,Public,27.34415606,21.18407001,24.7782352,133,1084,21.68659516,29,26.1,2.66,Engineering & Technology
3034,2018,University of Toyama,934.0,67.0,17.7525,Japan,asia,Japan,Public,17.27666122,16.75915336,20.7824015,1182,9702,21.99958576,109,19.0,2.68,Social Sciences & Management
2350,2025,Universidade Lusófona,1550.0,19.0,24.4525,Portugal,EUROPE,Portugal, Public,27.2330657,25.99460228,23.84898336,2469,27425,19.39502193,180,25.5,1.75,life sciences & medicine
2052,2025,Toyota Technological Institute,1073.0,35.0,32.9465,Japan,Asia,Japan,Private,31.76419673,36.73986447,35.66944683,187,1854,37.07746265,45,33.7,3.74,Natural Sciences
544,2022,Federal University of Pelotas,1184.0,36.0,22.7475,Brazil,Latin America,Brazil,Public,23.2916702,15.66881399,23.28907118,1163,19742,11.69578233,110,23.3,0.69,Life Sciences & Medicine
3073,2024,University of Washington,63.0,22.0,69.2,United States  ,North America  ,Seattle, public,84.0,50.4,93.5,19065,442634,86.3844286,588,88.8,3.72, Social Sciences & Management
1611,2019,Reykjavík University,326.0,2.0,44.9375,Iceland,Europe,Iceland,Public,42.43432525,44.04017607,48.18810735,672,10873,36.98461521,109,45.3,2.29,life sciences & medicine
3227,2024,Université de Liège,421.0,10.0,26.7,Belgium,Europe,Arlon,Public,18.1,16.3,27.2,3550,35513,31.56704422,204,22.6,3.16, Arts & Humanities
1249,2026,Nanjing Tech University,794.0,18.0,39.261,China  ,Asia,China,public  ,34.60775699,47.14034545,36.18348082,7391,85901,31.92156267,298,35.4,2.75,Life Sciences & Medicine
1457,2019,PMAS Arid Agriculture University Rawalpindi,1203.0,12.0,13.09,Pakistan,ASIA,Pakistan,Public,12.73888971,13.2142246,12.8770102,2734,10644,10.31440828,89,12.8,2.65, Life Sciences & Medicine
3002,2020,University of Szeged,505.5,2.0,26.2325,hungary,Europe,Szeged,PUBLIC,19.74391,24.44416014,24.03878507,97,1346,26.92563615,37,21.9,1.94,Natural Sciences
3044,2021,University of Tunis El Manar,1174.0,1.0,20.24,tunisia,Africa,Tunisia,Public,22.72292483,21.26273252,15.61901043,5740,21937,11.26141004,149,19.2,2.95,Social Sciences & Management
2142,2025,Universidad Católica de la Santísima Concepción,1663.0,34.0,22.709, Chile,Latin America  ,Chile, private,23.45185034,19.59888693,23.52370078,1374,9266,17.35285847,97,23.5,2.57,Arts & Humanities  
1142,2020,Manipal Academy of Higher Education,1213.0,56.0,16.87,India,asia,India,PUBLIC  ,16.85880946,13.45560503,18.23421376,4303,19492,15.45788664,143,17.5,3.41,Arts & Humanities
1229,2020,Murdoch University,575.5,32.0,39.675, Australia  ,OCEANIA,Murdoch,Public,39.61405054,36.39159638,41.74220436,3194,27033,44.09937394,161,40.7,5.21,Natural Sciences
983,2021,Kharkiv National University of Radio Electronics,943.0,7.0,26.3425, ukraine,Europe,Ukraine,Public,29.15176804,26.61903598,23.11708477,3207,22236,20.57014106,135,26.1,2.97, arts & humanities  
859,2026,Ivan Franko National University of Lviv,1300.5,8.0,15.696,Ukraine,Europe,Lviv,Public,9.6,25.3,1.7,4847,1684,1.041468671,36,5.6,3.0,Engineering & Technology
1189,2024,Michigan State University,136.0,41.0,52.7,united states,North America,East Lansing,public,59.9,49.4,58.0,5006,100776,36.56605456,311,59.0,1.82,Engineering & Technology
